experiment,algorithm,beta,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed,iter,alg_duration,cge_duration
3,node2vec,1.1,3,0.0015586707230714402,0.0015942770201289433,0.0015230644260139372,128,200,0,diameter,exp3_network_seed8_param1_1.dat,1607630283,00:04:43.642108,00:00:12.428301
3,node2vec,2,2,0.0098452761980113955,0.0081572302801346652,0.011533322115888128,128,200,0,diameter,exp3_network_seed90_param2_0.dat,1607630283,00:04:41.661938,00:00:12.532189
3,node2vec,2,2.25,0.0063005604661948217,0.0060786380868890037,0.00652248284550064,128,200,0,diameter,exp3_network_seed91_param2_0.dat,1607630283,00:04:48.920571,00:00:12.590986
3,node2vec,2,2.25,0.0078515368458968275,0.0057576983489176295,0.0099453753428760238,128,200,0,diameter,exp3_network_seed92_param2_0.dat,1607630283,00:04:45.284623,00:00:12.254408
3,node2vec,2,2,0.006098675443439153,0.0049115850029348655,0.0072857658839434415,128,200,0,diameter,exp3_network_seed93_param2_0.dat,1607630283,00:04:43.984414,00:00:12.952503
3,node2vec,2,2.25,0.0092730196793038948,0.00913875191846468,0.00940728744014311,128,200,0,diameter,exp3_network_seed94_param2_0.dat,1607630283,00:04:44.826813,00:00:12.079650
3,node2vec,2,3,0.0057219202845220241,0.0060440225479228837,0.0053998180211211645,128,200,0,diameter,exp3_network_seed95_param2_0.dat,1607630283,00:04:45.755820,00:00:12.772705
3,node2vec,2,1.75,0.0098932658408732322,0.0070561236673991551,0.012730408014347308,128,200,0,diameter,exp3_network_seed96_param2_0.dat,1607630283,00:04:45.603929,00:00:12.110195
3,node2vec,2,2,0.00814697206877045,0.0078413237952853609,0.00845262034225554,128,200,0,diameter,exp3_network_seed97_param2_0.dat,1607630283,00:04:46.905429,00:00:12.526950
3,node2vec,2,2,0.0077763678942550478,0.0076887750949966131,0.0078639606935134825,128,200,0,diameter,exp3_network_seed98_param2_0.dat,1607630283,00:04:50.978252,00:00:13.325070
3,node2vec,2,1.75,0.0087635349754943415,0.0053340434824257384,0.012193026468562945,128,200,0,diameter,exp3_network_seed99_param2_0.dat,1607630283,00:04:46.799818,00:00:12.223408
3,node2vec,1.1,2.75,0.0026412376318650363,0.0033262529906272912,0.0019562222731027818,128,200,0,diameter,exp3_network_seed9_param1_1.dat,1607630283,00:04:38.342291,00:00:13.233755
3,verse,1.6,2.25,0.017405886380321509,0.02986013919002143,0.00495163357062159,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607701382,00:03:25.221500,00:00:11.483284
3,verse,1.6,0.25,0.023515953773703767,0.040355247467189215,0.00667666008021832,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607701382,00:03:26.431914,00:00:11.577989
3,verse,1.6,0.25,0.024763514650971191,0.039238786551955639,0.010288242749986742,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607701382,00:03:19.518975,00:00:11.398607
3,verse,1.6,0.25,0.0270060028647962,0.044915461174284708,0.009096544555307692,128,200,0,diameter,exp3_network_seed58_param1_6.dat,1607701382,00:03:37.470285,00:00:11.438653
3,verse,1.6,0.25,0.028919621494872053,0.049052295433420774,0.0087869475563233275,128,200,0,diameter,exp3_network_seed59_param1_6.dat,1607701382,00:03:20.904656,00:00:11.383371
3,verse,1.1,4.25,0.010241408987132279,0.018408351911613753,0.0020744660626508069,128,200,0,diameter,exp3_network_seed5_param1_1.dat,1607701382,00:03:27.124290,00:00:11.835778
3,verse,1.7,0.25,0.024314344169763535,0.038571512962193563,0.010057175377333508,128,200,0,diameter,exp3_network_seed60_param1_7.dat,1607701382,00:03:19.862244,00:00:11.208048
3,verse,1.7,0.25,0.023771248443394181,0.0357853443274919,0.011757152559296463,128,200,0,diameter,exp3_network_seed61_param1_7.dat,1607701382,00:03:25.747275,00:00:11.263978
3,verse,1.7,0.25,0.027551834942847638,0.044235148317436877,0.010868521568258394,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607701382,00:03:22.882616,00:00:11.353633
3,verse,1.7,0.25,0.0278641063993636,0.043316543646255853,0.012411669152471346,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607701382,00:03:23.588768,00:00:11.212338
3,verse,1.7,0.25,0.0255454269236602,0.0380203834555495,0.013070470391770901,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607701382,00:03:34.077123,00:00:11.151605
3,verse,1.7,0.25,0.027414188919422058,0.042036690936051918,0.012791686902792199,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607701382,00:03:20.793300,00:00:11.548060
3,verse,1.7,0.25,0.027649502497271473,0.044116824510683716,0.011182180483859234,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607701382,00:03:25.444408,00:00:11.242026
3,verse,1.7,0.25,0.035354072468041293,0.056876453677778861,0.013831691258303721,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607701382,00:03:24.946647,00:00:11.173050
3,verse,1.7,0.25,0.027293876938992379,0.04213892467110545,0.012448829206879303,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607701382,00:03:25.266722,00:00:11.395299
3,verse,1.7,0.25,0.027846678670064181,0.045115365154631833,0.010577992185496529,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607701382,00:03:36.471204,00:00:11.516544
3,verse,1.1,4.5,0.015610497939921407,0.026924737242158193,0.0042962586376846211,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607701382,00:03:36.493894,00:00:11.586066
3,verse,1.8,0.25,0.029839850034270553,0.0477882588949699,0.011891441173571205,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607701382,00:03:25.535008,00:00:11.197349
3,verse,1.8,0.25,0.031471677362709283,0.050023765393716321,0.012919589331702241,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607701382,00:03:34.690306,00:00:11.297193
3,verse,1.8,0.25,0.029061580351441768,0.046189474785182726,0.011933685917700812,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607701382,00:03:20.198853,00:00:11.484984
3,verse,1.8,0.25,0.022596957320066356,0.035552783820244335,0.00964113081988838,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607701382,00:03:25.472684,00:00:11.404097
3,verse,1.8,0.25,0.028248865392768368,0.0415107882398761,0.014986942545660636,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607701382,00:03:28.034487,00:00:11.175629
3,verse,1.8,0.25,0.027429828289023784,0.03735325018812953,0.017506406389918037,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607701382,00:03:37.899317,00:00:11.185291
3,verse,1.8,0.25,0.025837809820625106,0.038864905811049,0.012810713830201218,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607701382,00:03:24.287272,00:00:11.282748
3,verse,1.8,0.25,0.026458183511343075,0.043625184233735889,0.0092911827889502648,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607701382,00:03:24.882994,00:00:11.324396
3,node2vec,1.4,3.75,0.0012392011104766095,0.00015386617477280707,0.0023245360461804118,32,200,0,diameter,exp3_network_seed32_param1_4.dat,1607617008,00:04:12.156075,00:00:13.117705
3,node2vec,1.4,3.5,0.0011713623455891899,0.00024151186273704063,0.0021012128284413393,32,200,0,diameter,exp3_network_seed33_param1_4.dat,1607617008,00:04:10.950852,00:00:10.598872
3,node2vec,1.4,4.25,0.0014519372174769504,0.0001824160183923255,0.0027214584165615755,32,200,0,diameter,exp3_network_seed34_param1_4.dat,1607617008,00:04:15.669630,00:00:10.726650
3,node2vec,1.4,3.75,0.0011448930362078686,0.00027612503372335462,0.0020136610386923826,32,200,0,diameter,exp3_network_seed35_param1_4.dat,1607617008,00:04:07.613893,00:00:10.800950
3,node2vec,1.4,3.75,0.0011072775764689167,0.00030324281274410727,0.0019113123401937264,32,200,0,diameter,exp3_network_seed36_param1_4.dat,1607617008,00:04:22.798866,00:00:11.085091
3,node2vec,1.4,3.75,0.0016709875523094446,0.00025667185957804273,0.0030853032450408463,32,200,0,diameter,exp3_network_seed37_param1_4.dat,1607617008,00:04:04.344415,00:00:10.557993
3,node2vec,1.4,3.25,0.00082503306387400122,0.00026815374345823441,0.0013819123842897681,32,200,0,diameter,exp3_network_seed38_param1_4.dat,1607617008,00:04:18.056306,00:00:10.571627
3,node2vec,1.4,4,0.001360008699454276,0.0003158976447120074,0.0024041197541965443,32,200,0,diameter,exp3_network_seed39_param1_4.dat,1607617008,00:04:16.728380,00:00:10.720688
3,node2vec,1.1,4,0.0010771204695536692,0.00035760742508404996,0.0017966335140232885,32,200,0,diameter,exp3_network_seed3_param1_1.dat,1607617008,00:04:09.816406,00:00:10.903613
3,node2vec,1.5,3.75,0.0014229371136035888,0.00031616636848454739,0.0025297078587226303,32,200,0,diameter,exp3_network_seed40_param1_5.dat,1607617008,00:04:01.960036,00:00:10.522688
3,node2vec,1.5,3.5,0.0014036138600214832,0.00024934665446861261,0.0025578810655743538,32,200,0,diameter,exp3_network_seed41_param1_5.dat,1607617008,00:04:00.220344,00:00:11.114603
3,node2vec,1.5,3.75,0.0013339318774667451,0.0003516877280473809,0.0023161760268861093,32,200,0,diameter,exp3_network_seed42_param1_5.dat,1607617008,00:04:09.289837,00:00:10.588194
3,node2vec,1.5,4,0.002475737764680542,0.00032562836481188383,0.0046258471645492,32,200,0,diameter,exp3_network_seed43_param1_5.dat,1607617008,00:04:08.469216,00:00:10.853415
3,node2vec,1.5,4,0.0013603755535865931,0.00031933460317037433,0.0024014165040028117,32,200,0,diameter,exp3_network_seed44_param1_5.dat,1607617008,00:04:10.312837,00:00:10.714659
3,node2vec,1.5,4,0.0014525269578897924,0.0002580687675493139,0.0026469851482302711,32,200,0,diameter,exp3_network_seed45_param1_5.dat,1607617008,00:04:06.287382,00:00:10.616372
3,node2vec,1.5,3.75,0.0015686116568871997,0.00021693545864455324,0.0029202878551298464,32,200,0,diameter,exp3_network_seed46_param1_5.dat,1607617008,00:04:05.787256,00:00:10.800203
3,node2vec,1.5,4,0.0025486029841430904,0.00025087727213114405,0.0048463286961550368,32,200,0,diameter,exp3_network_seed47_param1_5.dat,1607617008,00:04:16.198553,00:00:10.612061
3,node2vec,1.5,3.75,0.0015518785981923835,0.00029735613716030875,0.0028064010592244583,32,200,0,diameter,exp3_network_seed48_param1_5.dat,1607617008,00:04:07.160568,00:00:10.556509
3,node2vec,1.5,3.75,0.0015004325134137719,0.00032729287960135879,0.0026735721472261852,32,200,0,diameter,exp3_network_seed49_param1_5.dat,1607617008,00:04:11.625564,00:00:10.762831
3,node2vec,1.1,3.5,0.00093785141886369911,0.00041216134830289908,0.0014635414894244993,32,200,0,diameter,exp3_network_seed4_param1_1.dat,1607617008,00:04:05.848135,00:00:10.679424
3,node2vec,1.6,3.75,0.0012157587809409076,0.00030516491039244158,0.0021263526514893735,32,200,0,diameter,exp3_network_seed50_param1_6.dat,1607617008,00:04:10.353010,00:00:10.681747
3,node2vec,1.6,4,0.0012956747868817686,0.00025112928726744936,0.0023402202864960878,32,200,0,diameter,exp3_network_seed51_param1_6.dat,1607617008,00:04:05.103492,00:00:10.893654
3,node2vec,1.6,3.75,0.0013778729935459708,0.0002672969042542498,0.0024884490828376918,32,200,0,diameter,exp3_network_seed52_param1_6.dat,1607617008,00:04:11.862608,00:00:10.648699
3,node2vec,1.6,3.75,0.0013449373600223765,0.00033263001058201497,0.0023572447094627382,32,200,0,diameter,exp3_network_seed53_param1_6.dat,1607617008,00:04:12.069681,00:00:10.678863
3,node2vec,1.6,4.25,0.0017073344198434417,0.00035076615197250497,0.0030639026877143784,32,200,0,diameter,exp3_network_seed54_param1_6.dat,1607617008,00:04:06.437328,00:00:10.645612
3,node2vec,1.8,2,0.007743233946794892,0.006906208620969724,0.00858025927262006,128,200,0,diameter,exp3_network_seed78_param1_8.dat,1607631705,00:05:27.623460,00:00:14.108063
3,node2vec,1.8,1.75,0.00769979012934608,0.0054143629282705271,0.0099852173304216321,128,200,0,diameter,exp3_network_seed79_param1_8.dat,1607631705,00:05:21.973408,00:00:14.453003
3,node2vec,1.1,3,0.0031986919778118879,0.0034966945538140387,0.0029006894018097375,128,200,0,diameter,exp3_network_seed7_param1_1.dat,1607631705,00:05:38.159444,00:00:14.238678
3,node2vec,1.9,2.25,0.0073657645398894659,0.0060660178666963171,0.0086655112130826148,128,200,0,diameter,exp3_network_seed80_param1_9.dat,1607631705,00:05:31.309238,00:00:14.141885
3,node2vec,1.9,2.25,0.0080962173264830239,0.0075833557946535252,0.0086090788583125209,128,200,0,diameter,exp3_network_seed81_param1_9.dat,1607631705,00:05:29.359053,00:00:14.566722
3,node2vec,1.9,2,0.0077562920363488871,0.0062653947061148858,0.0092471893665828885,128,200,0,diameter,exp3_network_seed82_param1_9.dat,1607631705,00:05:36.023505,00:00:13.854257
3,node2vec,1.9,2.25,0.00642634435159686,0.0057642499015093038,0.0070884388016844158,128,200,0,diameter,exp3_network_seed83_param1_9.dat,1607631705,00:05:31.376136,00:00:14.249017
3,node2vec,1.9,3.25,0.0064144492967496318,0.00608237790163528,0.0067465206918639834,128,200,0,diameter,exp3_network_seed84_param1_9.dat,1607631705,00:05:29.231569,00:00:13.933703
3,node2vec,1.9,2,0.0096722455844506679,0.0073564325490356654,0.01198805861986567,128,200,0,diameter,exp3_network_seed85_param1_9.dat,1607631705,00:05:30.758512,00:00:14.915810
3,node2vec,1.9,2.25,0.0052641228686068544,0.0043717902058178649,0.0061564555313958439,128,200,0,diameter,exp3_network_seed86_param1_9.dat,1607631705,00:05:26.734817,00:00:14.971244
3,node2vec,1.9,2.25,0.0081180602269960433,0.006791078650399766,0.0094450418035923224,128,200,0,diameter,exp3_network_seed87_param1_9.dat,1607631705,00:05:36.322437,00:00:14.398883
3,node2vec,1.9,1.75,0.00817927051162649,0.0058767552449591511,0.010481785778293829,128,200,0,diameter,exp3_network_seed88_param1_9.dat,1607631705,00:05:27.783454,00:00:14.186781
3,node2vec,1.9,2.25,0.0079269880801714938,0.0061295563255122851,0.0097244198348307009,128,200,0,diameter,exp3_network_seed89_param1_9.dat,1607631705,00:05:34.586290,00:00:14.768962
3,node2vec,1.1,3.25,0.0014697303326745707,0.0014062327291718434,0.0015332279361772979,128,200,0,diameter,exp3_network_seed8_param1_1.dat,1607631705,00:05:30.151130,00:00:14.397133
3,node2vec,2,1.75,0.010398819767816076,0.0088668677152239639,0.011930771820408189,128,200,0,diameter,exp3_network_seed90_param2_0.dat,1607631705,00:05:32.170751,00:00:14.187032
3,node2vec,2,2.75,0.0059731329039616815,0.0060244368537374551,0.0059218289541859079,128,200,0,diameter,exp3_network_seed91_param2_0.dat,1607631705,00:05:24.970147,00:00:13.643457
3,node2vec,2,2.25,0.0080916892851841324,0.0061361320529626576,0.010047246517405607,128,200,0,diameter,exp3_network_seed92_param2_0.dat,1607631705,00:05:24.428551,00:00:14.039363
3,node2vec,2,2.75,0.0053431873419070106,0.0043094614530417956,0.0063769132307722257,128,200,0,diameter,exp3_network_seed93_param2_0.dat,1607631705,00:05:19.744314,00:00:14.444416
3,node2vec,2,2,0.0095454625198217735,0.0093616604165759013,0.0097292646230676474,128,200,0,diameter,exp3_network_seed94_param2_0.dat,1607631705,00:05:34.930737,00:00:14.053609
3,node2vec,2,3.25,0.0053562770482873546,0.0054877077013701109,0.0052248463952045982,128,200,0,diameter,exp3_network_seed95_param2_0.dat,1607631705,00:05:28.240387,00:00:14.514367
3,node2vec,2,1.75,0.010132092533010249,0.0074350206688486445,0.012829164397171855,128,200,0,diameter,exp3_network_seed96_param2_0.dat,1607631705,00:05:37.604289,00:00:14.757514
3,node2vec,2,2.25,0.0080005251951026837,0.007807722788884113,0.0081933276013212535,128,200,0,diameter,exp3_network_seed97_param2_0.dat,1607631705,00:05:32.211033,00:00:14.545059
3,node2vec,2,2,0.0076431614012158373,0.0074810954577825871,0.0078052273446490867,128,200,0,diameter,exp3_network_seed98_param2_0.dat,1607631705,00:05:29.108016,00:00:14.716018
3,node2vec,2,1.75,0.0088338261321026425,0.0054248307013146707,0.012242821562890614,128,200,0,diameter,exp3_network_seed99_param2_0.dat,1607631705,00:05:29.850576,00:00:13.333800
3,node2vec,1.1,2.75,0.0021163781707992484,0.0023915689579109591,0.0018411873836875379,128,200,0,diameter,exp3_network_seed9_param1_1.dat,1607631705,00:05:17.290702,00:00:13.906083
3,sdne,1.8,0.25,0.029880005361536996,0.045681030455101454,0.01407898026797254,64,200,0,diameter,exp3_network_seed78_param1_8.dat,1607689107,00:00:20.578891,00:00:11.218391
3,sdne,1.8,0.25,0.029335455544304705,0.04415390567588659,0.014517005412722822,64,200,0,diameter,exp3_network_seed79_param1_8.dat,1607689107,00:00:20.746397,00:00:11.200721
3,sdne,1.1,0.25,0.020696283077057415,0.035757996649687693,0.00563456950442714,64,200,0,diameter,exp3_network_seed7_param1_1.dat,1607689107,00:00:20.684492,00:00:11.636760
3,sdne,1.9,0.25,0.034405597526279523,0.0536563311149686,0.015154863937590447,64,200,0,diameter,exp3_network_seed80_param1_9.dat,1607689107,00:00:20.831537,00:00:11.248479
3,sdne,1.9,0.25,0.035882226701485304,0.057145936190693268,0.014618517212277346,64,200,0,diameter,exp3_network_seed81_param1_9.dat,1607689107,00:00:20.247426,00:00:11.172993
3,sdne,1.9,0.25,0.029339409856243372,0.042577320625595966,0.016101499086890778,64,200,0,diameter,exp3_network_seed82_param1_9.dat,1607689107,00:00:20.563392,00:00:11.306790
3,sdne,1.9,0.25,0.028282398273176954,0.044276541245352415,0.012288255301001496,64,200,0,diameter,exp3_network_seed83_param1_9.dat,1607689107,00:00:20.458455,00:00:11.296612
3,sdne,1.9,0.25,0.038713765555725511,0.06427268973045408,0.013154841380996939,64,200,0,diameter,exp3_network_seed84_param1_9.dat,1607689107,00:00:20.280799,00:00:10.866892
3,sdne,1.9,0.25,0.038126361715206718,0.058494271844008641,0.017758451586404791,64,200,0,diameter,exp3_network_seed85_param1_9.dat,1607689107,00:00:20.063338,00:00:11.052022
3,sdne,1.9,0.25,0.019890335069023046,0.028096611648050916,0.011684058489995174,64,200,0,diameter,exp3_network_seed86_param1_9.dat,1607689107,00:00:22.384787,00:00:11.011884
3,sdne,1.9,0.25,0.0366745148803998,0.057276540027865412,0.016072489732934188,64,200,0,diameter,exp3_network_seed87_param1_9.dat,1607689107,00:00:20.107495,00:00:10.923764
3,sdne,1.9,0.25,0.034534833381456957,0.05353593984909933,0.015533726913814584,64,200,0,diameter,exp3_network_seed88_param1_9.dat,1607689107,00:00:20.697960,00:00:11.248328
3,sdne,1.9,0.25,0.033521929145145145,0.051119955370432721,0.015923902919857572,64,200,0,diameter,exp3_network_seed89_param1_9.dat,1607689107,00:00:20.125204,00:00:10.985364
3,sdne,1.1,1,0.012139664299996706,0.020069021157817262,0.0042103074421761489,64,200,0,diameter,exp3_network_seed8_param1_1.dat,1607689107,00:00:20.774978,00:00:11.219604
3,sdne,2,0.25,0.03878744533764604,0.059923797456286225,0.017651093219005862,64,200,0,diameter,exp3_network_seed90_param2_0.dat,1607689107,00:00:20.301786,00:00:10.958726
3,sdne,2,0.25,0.032607114222135719,0.054206015089971256,0.011008213354300184,64,200,0,diameter,exp3_network_seed91_param2_0.dat,1607689107,00:00:20.094308,00:00:11.261335
3,sdne,2,0.25,0.03217716396054543,0.047646981896815391,0.016707346024275475,64,200,0,diameter,exp3_network_seed92_param2_0.dat,1607689107,00:00:20.554561,00:00:11.006748
3,sdne,2,0.25,0.030894689977455619,0.049150957708278133,0.012638422246633103,64,200,0,diameter,exp3_network_seed93_param2_0.dat,1607689107,00:00:20.204694,00:00:10.917103
3,sdne,2,0.25,0.039863609055929804,0.064188624118176232,0.01553859399368337,64,200,0,diameter,exp3_network_seed94_param2_0.dat,1607689107,00:00:20.212327,00:00:11.054331
3,sdne,2,0.25,0.032538352344682185,0.054832892139104583,0.010243812550259784,64,200,0,diameter,exp3_network_seed95_param2_0.dat,1607689107,00:00:22.287115,00:00:11.039359
3,sdne,2,0.25,0.035339214153436826,0.05178814791371187,0.018890280393161787,64,200,0,diameter,exp3_network_seed96_param2_0.dat,1607689107,00:00:20.405468,00:00:10.940717
3,sdne,2,0.25,0.0359925076575694,0.05915187127987509,0.01283314403526371,64,200,0,diameter,exp3_network_seed97_param2_0.dat,1607689107,00:00:20.301483,00:00:11.234218
3,sdne,2,0.25,0.034079649018281782,0.056203158103676307,0.011956139932887251,64,200,0,diameter,exp3_network_seed98_param2_0.dat,1607689107,00:00:20.346903,00:00:11.166215
3,sdne,2,0.25,0.030043706603603639,0.041858155794349663,0.018229257412857615,64,200,0,diameter,exp3_network_seed99_param2_0.dat,1607689107,00:00:20.183070,00:00:11.015661
3,sdne,1.1,0.25,0.015127711535707872,0.025520023893044072,0.0047353991783716746,64,200,0,diameter,exp3_network_seed9_param1_1.dat,1607689107,00:00:20.383850,00:00:11.199985
3,verse,1.6,5.25,0.010213232527828468,0.011526539507141182,0.0088999255485157514,32,200,0,diameter,exp3_network_seed55_param1_6.dat,1607696495,00:01:57.199771,00:00:09.772214
3,verse,1.6,5,0.013357475556444147,0.017150998421677027,0.0095639526912112659,32,200,0,diameter,exp3_network_seed56_param1_6.dat,1607696495,00:01:56.085626,00:00:09.407877
3,verse,1.6,5.75,0.017878809278884251,0.021650998466448444,0.014106620091320059,32,200,0,diameter,exp3_network_seed57_param1_6.dat,1607696495,00:01:57.063257,00:00:09.524885
3,verse,1.6,6,0.01760006925191536,0.021035482406799134,0.014164656097031587,32,200,0,diameter,exp3_network_seed58_param1_6.dat,1607696495,00:01:56.575413,00:00:09.531997
3,verse,1.6,6.5,0.018819599170203594,0.023558305327031331,0.014080893013375858,32,200,0,diameter,exp3_network_seed59_param1_6.dat,1607696495,00:01:57.488608,00:00:09.438629
3,verse,1.1,3.25,0.00651527357698326,0.0091106403942761531,0.0039199067596903661,32,200,0,diameter,exp3_network_seed5_param1_1.dat,1607696495,00:01:57.548714,00:00:09.494363
3,verse,1.7,4.75,0.019387811645363809,0.026434772424691541,0.012340850866036077,32,200,0,diameter,exp3_network_seed60_param1_7.dat,1607696495,00:01:57.013431,00:00:09.341932
3,verse,1.7,6.25,0.021733384097093578,0.025324155764909369,0.018142612429277782,32,200,0,diameter,exp3_network_seed61_param1_7.dat,1607696495,00:01:56.510940,00:00:09.325915
3,verse,1.7,5.75,0.01996327309052497,0.022893407521141239,0.0170331386599087,32,200,0,diameter,exp3_network_seed62_param1_7.dat,1607696495,00:01:57.451014,00:00:09.331402
3,verse,1.7,6.5,0.022954653403611806,0.026558381203845252,0.019350925603378359,32,200,0,diameter,exp3_network_seed63_param1_7.dat,1607696495,00:01:56.395226,00:00:09.322332
3,verse,1.7,5.5,0.025341350204965103,0.033187710976624443,0.017494989433305762,32,200,0,diameter,exp3_network_seed64_param1_7.dat,1607696495,00:01:56.296992,00:00:09.358871
3,verse,1.7,6.5,0.020871404048698704,0.024078587638815936,0.017664220458581473,32,200,0,diameter,exp3_network_seed65_param1_7.dat,1607696495,00:01:56.379230,00:00:09.286680
3,verse,1.7,7,0.02067820908345315,0.022806833168754072,0.018549584998152228,32,200,0,diameter,exp3_network_seed66_param1_7.dat,1607696495,00:01:56.188082,00:00:09.343568
3,verse,1.7,6,0.027517633083390742,0.034769486022805135,0.020265780143976349,32,200,0,diameter,exp3_network_seed67_param1_7.dat,1607696495,00:01:57.023966,00:00:09.275422
3,verse,1.7,6.75,0.02197221566310667,0.024189835144531036,0.0197545961816823,32,200,0,diameter,exp3_network_seed68_param1_7.dat,1607696495,00:01:56.753375,00:00:09.381892
3,verse,1.7,6,0.021091155121893173,0.026561732803600469,0.015620577440185877,32,200,0,diameter,exp3_network_seed69_param1_7.dat,1607696495,00:01:56.796040,00:00:09.407526
3,verse,1.1,6,0.0109795160615406,0.012439672589591187,0.0095193595334900124,32,200,0,diameter,exp3_network_seed6_param1_1.dat,1607696495,00:01:57.678785,00:00:09.356516
3,verse,1.8,6.75,0.02497292177850001,0.029457220391156724,0.020488623165843291,32,200,0,diameter,exp3_network_seed70_param1_8.dat,1607696495,00:01:56.726940,00:00:09.337621
3,verse,1.8,7.25,0.023995956781928892,0.026348754942369559,0.021643158621488225,32,200,0,diameter,exp3_network_seed71_param1_8.dat,1607696495,00:01:57.011832,00:00:09.292795
3,verse,1.8,5.75,0.023534527253216933,0.029939553611016492,0.017129500895417371,32,200,0,diameter,exp3_network_seed72_param1_8.dat,1607696495,00:01:57.038732,00:00:09.365745
3,verse,1.8,6.5,0.018272551826833641,0.019778925592678593,0.016766178060988686,32,200,0,diameter,exp3_network_seed73_param1_8.dat,1607696495,00:01:57.359582,00:00:09.330187
3,verse,1.8,6.75,0.026812832258625519,0.030946312607728319,0.022679351909522714,32,200,0,diameter,exp3_network_seed74_param1_8.dat,1607696495,00:01:56.713779,00:00:09.270027
3,verse,1.8,0.25,0.029038630115201303,0.041163762885328289,0.016913497345074312,32,200,0,diameter,exp3_network_seed75_param1_8.dat,1607696495,00:01:56.738748,00:00:09.448592
3,verse,1.8,1.25,0.025836328654868349,0.04096789230777214,0.010704765001964558,32,200,0,diameter,exp3_network_seed76_param1_8.dat,1607696495,00:01:56.374433,00:00:09.456668
3,verse,1.8,6,0.019123394741159927,0.023309906172437739,0.014936883309882118,32,200,0,diameter,exp3_network_seed77_param1_8.dat,1607696495,00:01:56.397306,00:00:09.363216
3,sdne,1.1,1,0.019028466394785771,0.032499268686802724,0.0055576641027688164,32,200,0,diameter,exp3_network_seed0_param1_1.dat,1607703932,00:00:19.722541,00:00:11.679898
3,sdne,1.2,0.25,0.015493403607516701,0.026884926354872406,0.0041018808601609976,32,200,0,diameter,exp3_network_seed10_param1_2.dat,1607703932,00:00:19.669341,00:00:15.183674
3,sdne,1.2,0.25,0.021708690174769146,0.035555368852660939,0.00786201149687735,32,200,0,diameter,exp3_network_seed11_param1_2.dat,1607703932,00:00:20.412058,00:00:15.000404
3,sdne,1.2,0.25,0.014557342647771702,0.025343925095279624,0.0037707602002637775,32,200,0,diameter,exp3_network_seed12_param1_2.dat,1607703932,00:00:19.633031,00:00:11.953336
3,sdne,1.2,0.75,0.026463321435118689,0.044460158340901786,0.00846648452933559,32,200,0,diameter,exp3_network_seed13_param1_2.dat,1607703932,00:00:18.881278,00:00:11.950115
3,sdne,1.2,1,0.022550125299448661,0.037406997300052307,0.0076932532988450162,32,200,0,diameter,exp3_network_seed14_param1_2.dat,1607703932,00:00:19.506542,00:00:12.164882
3,sdne,1.2,0.25,0.020463335918315364,0.034394441296775331,0.0065322305398553947,32,200,0,diameter,exp3_network_seed15_param1_2.dat,1607703932,00:00:20.132368,00:00:11.115056
3,sdne,1.2,0.25,0.020498803720444075,0.03469367743611719,0.0063039300047709641,32,200,0,diameter,exp3_network_seed16_param1_2.dat,1607703932,00:00:19.912563,00:00:14.886907
3,sdne,1.2,0.25,0.022423220939541671,0.036365281009738938,0.0084811608693444035,32,200,0,diameter,exp3_network_seed17_param1_2.dat,1607703932,00:00:20.901435,00:00:11.442337
3,sdne,1.2,0.75,0.012267906226932752,0.021171915923327889,0.0033638965305376159,32,200,0,diameter,exp3_network_seed18_param1_2.dat,1607703932,00:00:20.870324,00:00:14.097738
3,sdne,1.2,0.5,0.023280256203417966,0.038501745840863348,0.0080587665659725815,32,200,0,diameter,exp3_network_seed19_param1_2.dat,1607703932,00:00:20.592071,00:00:11.157209
3,sdne,1.1,0.25,0.019078480748057628,0.033515516920904792,0.0046414445752104624,32,200,0,diameter,exp3_network_seed1_param1_1.dat,1607703932,00:00:21.290382,00:00:14.682074
3,sdne,1.3,0.25,0.023203281307150311,0.038417835188393146,0.00798872742590748,32,200,0,diameter,exp3_network_seed20_param1_3.dat,1607703932,00:00:20.770880,00:00:14.758742
