experiment,algorithm,gamma,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed,iter,alg_duration,cge_duration
4,sdne,2.4,10,0.0035100176436258946,0.0068467780362591029,0.00017325725099268607,128,200,0,diameter,exp4_network_seed38_param2_4.dat,1721612214,00:00:20.262803,00:00:14.738272
4,sdne,2.4,10,0.0026469510546065717,0.0051668618890368121,0.00012704022017633114,128,200,0,diameter,exp4_network_seed39_param2_4.dat,1721612214,00:00:18.264173,00:00:11.305888
4,sdne,2.1,10,0.0020955848460686632,0.0041483549562940213,4.281473584330518e-05,128,200,0,diameter,exp4_network_seed3_param2_1.dat,1721612214,00:00:19.603067,00:00:16.896030
4,sdne,2.5,10,0.0028279166902637452,0.0056189999539022518,3.6833426625238193e-05,128,200,0,diameter,exp4_network_seed40_param2_5.dat,1721612214,00:00:14.057099,00:00:11.922448
4,sdne,2.5,10,0.0023812134182353757,0.0046897003262832537,7.2726510187497726e-05,128,200,0,diameter,exp4_network_seed41_param2_5.dat,1721612214,00:00:14.859166,00:00:15.007044
4,sdne,2.5,10,0.0034652209395488408,0.0068692485557202872,6.1193323377394437e-05,128,200,0,diameter,exp4_network_seed42_param2_5.dat,1721612214,00:00:17.006495,00:00:11.737152
4,sdne,2.5,10,0.0030932444499563736,0.0061234062977594105,6.3082602153336366e-05,128,200,0,diameter,exp4_network_seed43_param2_5.dat,1721612214,00:00:14.894254,00:00:15.736245
4,sdne,2.5,10,0.0031866761817520781,0.0061869581144023637,0.00018639424910179205,128,200,0,diameter,exp4_network_seed44_param2_5.dat,1721612214,00:00:16.637950,00:00:13.132414
4,sdne,2.5,10,0.0029723612015137312,0.0058892120395564983,5.5510363470963914e-05,128,200,0,diameter,exp4_network_seed45_param2_5.dat,1721612214,00:00:16.396336,00:00:14.462616
4,sdne,2.5,10,0.002695527998846251,0.0052744777880984264,0.000116578209594076,128,200,0,diameter,exp4_network_seed46_param2_5.dat,1721612214,00:00:13.800414,00:00:12.058080
4,sdne,2.5,10,0.0033471306939299832,0.0066793027543381941,1.4958633521771936e-05,128,200,0,diameter,exp4_network_seed47_param2_5.dat,1721612214,00:00:14.576130,00:00:13.583296
4,sdne,2.5,10,0.0029651063062908884,0.0058275858562698585,0.00010262675631191781,128,200,0,diameter,exp4_network_seed48_param2_5.dat,1721612214,00:00:15.510973,00:00:11.113578
4,sdne,2.5,10,0.0035262096151483027,0.0070161936832977209,3.6225546998884304e-05,128,200,0,diameter,exp4_network_seed49_param2_5.dat,1721612214,00:00:16.487601,00:00:12.256725
4,sdne,2.1,10,0.00212527281771535,0.0041900872538382233,6.0458381592476431e-05,128,200,0,diameter,exp4_network_seed4_param2_1.dat,1721612214,00:00:15.617860,00:00:14.721151
4,sdne,2.6,10,0.0028328825904321022,0.0055640844214022789,0.00010168075946192555,128,200,0,diameter,exp4_network_seed50_param2_6.dat,1721612214,00:00:17.502323,00:00:11.856900
4,sdne,2.6,10,0.0035033110954460784,0.0069000979086561876,0.000106524282235969,128,200,0,diameter,exp4_network_seed51_param2_6.dat,1721612214,00:00:17.907054,00:00:14.296369
4,sdne,2.6,10,0.0029611646528402537,0.0058522576498441416,7.00716558363657e-05,128,200,0,diameter,exp4_network_seed52_param2_6.dat,1721612214,00:00:15.881433,00:00:11.891448
4,sdne,2.6,10,0.0042313512971846367,0.0082601055699141179,0.00020259702445515602,128,200,0,diameter,exp4_network_seed53_param2_6.dat,1721612214,00:00:15.230972,00:00:11.681452
4,sdne,2.6,10,0.0028873306114542254,0.0056165469665050843,0.00015811425640336609,128,200,0,diameter,exp4_network_seed54_param2_6.dat,1721612214,00:00:20.896040,00:00:13.930682
4,sdne,2.6,10,0.0027953531115973737,0.0055437338977487975,4.697232544594993e-05,128,200,0,diameter,exp4_network_seed55_param2_6.dat,172161233,00:00:16.453048,00:00:20.062104
4,sdne,2.6,10,0.0031918842991465581,0.00626695449333866,0.00011681410495445612,128,200,0,diameter,exp4_network_seed56_param2_6.dat,172161233,00:00:20.865432,00:00:14.943046
4,sdne,2.6,10,0.0026917902096257524,0.005286118272179275,9.7462147072230232e-05,128,200,0,diameter,exp4_network_seed57_param2_6.dat,172161233,00:00:19.235071,00:00:12.478286
4,sdne,2.6,10,0.0026622999705981239,0.0052551011667849885,6.949877441125915e-05,128,200,0,diameter,exp4_network_seed58_param2_6.dat,172161233,00:00:21.480969,00:00:13.406413
4,sdne,2.6,10,0.0033849071478491508,0.0066592347077566892,0.00011057958794161225,128,200,0,diameter,exp4_network_seed59_param2_6.dat,172161233,00:00:16.754247,00:00:12.982948
4,sdne,2.1,10,0.0024985167385065143,0.00476744522485709,0.00022958825215593843,128,200,0,diameter,exp4_network_seed5_param2_1.dat,172161233,00:00:20.551514,00:00:13.242434
4,sdne,2.7,10,0.004167587109305133,0.0081002180225169286,0.00023495619609333824,128,200,0,diameter,exp4_network_seed60_param2_7.dat,172161233,00:00:16.431711,00:00:16.443967
4,sdne,2.7,10,0.0029351817038738011,0.00570812057478945,0.00016224283295815175,128,200,0,diameter,exp4_network_seed61_param2_7.dat,172161233,00:00:16.359999,00:00:15.687759
4,sdne,2.7,10,0.0037982334429863254,0.0074594516393335537,0.00013701524663909743,128,200,0,diameter,exp4_network_seed62_param2_7.dat,172161233,00:00:17.245178,00:00:20.872322
4,sdne,2.7,10,0.0042055024112062711,0.00828961829938638,0.0001213865230261613,128,200,0,diameter,exp4_network_seed63_param2_7.dat,172161233,00:00:19.053240,00:00:12.071635
4,sdne,2.7,10,0.0024057911417316078,0.00471699378070562,9.4588502757595914e-05,128,200,0,diameter,exp4_network_seed64_param2_7.dat,172161233,00:00:16.106502,00:00:11.052204
4,sdne,2.7,10,0.0036090052388181985,0.0071350123025872552,8.29981750491417e-05,128,200,0,diameter,exp4_network_seed65_param2_7.dat,172161233,00:00:15.154449,00:00:10.886238
4,sdne,2.7,10,0.0041810544362671379,0.0082046856504022,0.0001574232221320758,128,200,0,diameter,exp4_network_seed66_param2_7.dat,172161233,00:00:16.415539,00:00:13.832069
4,sdne,2.7,10,0.0024932856469445496,0.0048633212563209093,0.00012325003756818987,128,200,0,diameter,exp4_network_seed67_param2_7.dat,172161233,00:00:27.550740,00:00:12.454552
4,sdne,2.7,10,0.003756647224481012,0.00738849413290682,0.00012480031605520409,128,200,0,diameter,exp4_network_seed68_param2_7.dat,172161233,00:00:14.588265,00:00:15.659181
4,sdne,2.7,10,0.00343171955882898,0.0067792662207276314,8.417289693032784e-05,128,200,0,diameter,exp4_network_seed69_param2_7.dat,172161233,00:00:14.722808,00:00:17.337338
4,sdne,2.1,10,0.0023568780834524257,0.0045091507877048232,0.00020460537920002786,128,200,0,diameter,exp4_network_seed6_param2_1.dat,172161233,00:00:15.346752,00:00:14.359389
4,sdne,2.8,10,0.0035819127825305443,0.0069633103432888664,0.00020051522177222216,128,200,0,diameter,exp4_network_seed70_param2_8.dat,172161233,00:00:15.822544,00:00:16.503948
4,sdne,2.8,5.75,0.0042569171138942827,0.0083399385818051352,0.00017389564598342948,128,200,0,diameter,exp4_network_seed71_param2_8.dat,172161233,00:00:16.423538,00:00:15.175806
4,sdne,2.8,0.5,0.0045548863104971377,0.0090376621375612889,7.2110483432986255e-05,128,200,0,diameter,exp4_network_seed72_param2_8.dat,172161233,00:00:34.172885,00:00:19.983944
4,sdne,2.8,10,0.0038306921394913921,0.0076077844419556451,5.3599837027139236e-05,128,200,0,diameter,exp4_network_seed73_param2_8.dat,172161233,00:00:22.700249,00:00:14.021232
4,sdne,2.8,10,0.00419714871928529,0.0082105067457129248,0.00018379069285765436,128,200,0,diameter,exp4_network_seed74_param2_8.dat,172161233,00:00:15.511548,00:00:22.985407
4,sdne,2.8,10,0.0031365884857631381,0.0062142284279534969,5.8948543572779716e-05,128,200,0,diameter,exp4_network_seed75_param2_8.dat,172161233,00:00:15.031643,00:00:15.621658
4,sdne,2.8,10,0.0031522711894253659,0.0062236715763505255,8.0870802500206725e-05,128,200,0,diameter,exp4_network_seed76_param2_8.dat,172161233,00:00:14.151005,00:00:19.597933
4,sdne,2.8,10,0.004085440710809277,0.008043606859204043,0.00012727456241451177,128,200,0,diameter,exp4_network_seed77_param2_8.dat,172161233,00:00:14.662707,00:00:14.457031
4,verse,2.1,10,0.00032312639155866323,0.00056747175127617555,7.8781031841150867e-05,128,200,0,diameter,exp4_network_seed0_param2_1.dat,1721612195,00:02:33.147368,00:00:14.095902
4,verse,2.2,10,0.00020332985614156574,0.00035666858565333711,4.9991126629794388e-05,128,200,0,diameter,exp4_network_seed10_param2_2.dat,1721612195,00:02:43.268859,00:00:13.101298
4,verse,2.2,10,0.00055105247295556535,0.0010150820608678752,8.70228850432555e-05,128,200,0,diameter,exp4_network_seed11_param2_2.dat,1721612195,00:02:37.170140,00:00:12.387535
4,verse,2.2,10,0.0004282743141311803,0.00079391734116919792,6.2631287093162669e-05,128,200,0,diameter,exp4_network_seed12_param2_2.dat,1721612195,00:02:36.784068,00:00:11.176124
4,verse,2.2,10,0.00029278970703922004,0.00053926545573976833,4.6313958338671727e-05,128,200,0,diameter,exp4_network_seed13_param2_2.dat,1721612195,00:02:37.216536,00:00:11.395929
4,verse,2.2,10,0.00039542589198044765,0.00067492901739463337,0.0001159227665662619,128,200,0,diameter,exp4_network_seed14_param2_2.dat,1721612195,00:02:35.249606,00:00:13.107616
4,verse,2.2,10,0.0002745610610294953,0.00047643874765707653,7.26833744019141e-05,128,200,0,diameter,exp4_network_seed15_param2_2.dat,1721612195,00:02:32.577318,00:00:11.183589
4,verse,2.2,10,0.0002932722733331214,0.00051570521810062738,7.0839328565615447e-05,128,200,0,diameter,exp4_network_seed16_param2_2.dat,1721612195,00:02:34.319590,00:00:10.986588
4,verse,2.2,10,0.00052057293324661894,0.00091965611681436984,0.00012148974967886799,128,200,0,diameter,exp4_network_seed17_param2_2.dat,1721612195,00:02:34.947916,00:00:11.011664
4,verse,2.2,10,0.00046410129675537653,0.0008140408573913383,0.00011416173611941479,128,200,0,diameter,exp4_network_seed18_param2_2.dat,1721612195,00:02:37.384620,00:00:11.988106
4,verse,2.2,10,0.00043351352126245861,0.00072670391025660684,0.00014032313226831043,128,200,0,diameter,exp4_network_seed19_param2_2.dat,1721612195,00:02:37.148264,00:00:13.011067
4,verse,2.1,10,0.00034056369963899805,0.00064933763090230007,3.178976837569604e-05,128,200,0,diameter,exp4_network_seed1_param2_1.dat,1721612195,00:02:40.073712,00:00:13.392867
4,verse,2.3,10,0.00048456504354779889,0.00086910583504656185,0.00010002425204903587,128,200,0,diameter,exp4_network_seed20_param2_3.dat,1721612195,00:02:36.235832,00:00:11.094676
4,verse,2.3,10,0.00044729526072200367,0.0008499670211243144,4.4623500319692885e-05,128,200,0,diameter,exp4_network_seed21_param2_3.dat,1721612195,00:02:35.948693,00:00:11.187148
4,verse,2.3,10,0.00038983099527880926,0.00068324271245371422,9.6419278103904339e-05,128,200,0,diameter,exp4_network_seed22_param2_3.dat,1721612195,00:02:37.935876,00:00:13.446004
4,verse,2.3,10,0.00069310878324440662,0.0012122550481251737,0.0001739625183636395,128,200,0,diameter,exp4_network_seed23_param2_3.dat,1721612195,00:02:39.519680,00:00:10.985479
4,verse,2.3,10,0.00041830370099809494,0.0007576711067041786,7.8936295292011279e-05,128,200,0,diameter,exp4_network_seed24_param2_3.dat,1721612195,00:02:37.744726,00:00:11.251511
4,verse,2.3,10,0.00032958468658918336,0.00056413741393487263,9.5031959243494131e-05,128,200,0,diameter,exp4_network_seed25_param2_3.dat,1721612195,00:02:38.974169,00:00:11.377650
4,verse,2.3,10,0.00053481145304535237,0.00094514277771437537,0.00012448012837632932,128,200,0,diameter,exp4_network_seed26_param2_3.dat,1721612195,00:02:39.322684,00:00:14.204393
4,verse,2.3,10,0.00011000633942725386,0.00014507821134875174,7.4934467505755989e-05,128,200,0,diameter,exp4_network_seed27_param2_3.dat,1721612195,00:02:38.231270,00:00:14.246737
4,verse,2.3,10,0.00033723254331939308,0.00061248682709306112,6.1978259545725076e-05,128,200,0,diameter,exp4_network_seed28_param2_3.dat,1721612195,00:02:33.017082,00:00:13.350455
4,verse,2.3,10,0.00048551235922260892,0.00085791207857921666,0.00011311263986600122,128,200,0,diameter,exp4_network_seed29_param2_3.dat,1721612195,00:02:39.404625,00:00:11.341104
4,verse,2.1,10,0.000779218941774491,0.0014393068321345839,0.00011913105141439807,128,200,0,diameter,exp4_network_seed2_param2_1.dat,1721612195,00:02:42.777388,00:00:10.991721
4,verse,2.4,10,0.000370372695031568,0.00068356730410981193,5.7178085953324021e-05,128,200,0,diameter,exp4_network_seed30_param2_4.dat,1721612195,00:02:37.743510,00:00:12.325123
4,verse,2.4,10,0.00059795302189967123,0.001070887334340444,0.00012501870945889844,128,200,0,diameter,exp4_network_seed31_param2_4.dat,1721612195,00:02:35.463190,00:00:12.645191
4,deepWalk,2.4,1,0.0013246759144446272,0.00099861591835279854,0.0016507359105364557,32,200,0,diameter,exp4_network_seed32_param2_4.dat,1721612126,00:02:23.887858,00:00:10.453663
4,deepWalk,2.4,1,0.001370822605052097,0.0011047798284813479,0.0016368653816228461,32,200,0,diameter,exp4_network_seed33_param2_4.dat,1721612126,00:02:26.717057,00:00:11.560967
4,deepWalk,2.4,1.25,0.0010937379662509725,0.00070506791062091871,0.0014824080218810262,32,200,0,diameter,exp4_network_seed34_param2_4.dat,1721612126,00:02:30.004291,00:00:11.909188
4,deepWalk,2.4,1,0.0013669400675793059,0.00096050437410139943,0.0017733757610572125,32,200,0,diameter,exp4_network_seed35_param2_4.dat,1721612126,00:02:31.957300,00:00:10.842991
4,deepWalk,2.4,1.25,0.0012642883205873845,0.0011727475167319906,0.0013558291244427784,32,200,0,diameter,exp4_network_seed36_param2_4.dat,1721612126,00:02:27.280698,00:00:10.830391
4,deepWalk,2.4,1.25,0.0014727195113012647,0.0011346032975284705,0.001810835725074059,32,200,0,diameter,exp4_network_seed37_param2_4.dat,1721612126,00:02:30.761223,00:00:11.712711
4,deepWalk,2.4,1,0.0014354209438530096,0.0010431475829224264,0.0018276943047835928,32,200,0,diameter,exp4_network_seed38_param2_4.dat,1721612126,00:02:34.262110,00:00:10.257883
4,deepWalk,2.4,1.25,0.0011047367532755945,0.000896526144653937,0.0013129473618972523,32,200,0,diameter,exp4_network_seed39_param2_4.dat,1721612126,00:02:31.446923,00:00:10.746916
4,deepWalk,2.1,1,0.0014611699625834431,0.001567658616831367,0.0013546813083355194,32,200,0,diameter,exp4_network_seed3_param2_1.dat,1721612126,00:02:28.428930,00:00:11.464521
4,deepWalk,2.5,1.5,0.0009825989436828466,0.00076207173278390725,0.0012031261545817861,32,200,0,diameter,exp4_network_seed40_param2_5.dat,1721612126,00:02:24.083776,00:00:10.526268
4,deepWalk,2.5,1.25,0.0011791299759271055,0.0010986562604735255,0.0012596036913806855,32,200,0,diameter,exp4_network_seed41_param2_5.dat,1721612126,00:02:29.952987,00:00:10.792793
4,deepWalk,2.5,1.25,0.0011876476198518543,0.0011685988333766757,0.0012066964063270327,32,200,0,diameter,exp4_network_seed42_param2_5.dat,1721612126,00:02:22.990054,00:00:11.010405
4,deepWalk,2.5,1.25,0.0011747189920991571,0.00064521249732746679,0.0017042254868708476,32,200,0,diameter,exp4_network_seed43_param2_5.dat,1721612126,00:02:31.501001,00:00:10.649363
4,deepWalk,2.5,1.25,0.0011158346861665238,0.000808442810553045,0.0014232265617800028,32,200,0,diameter,exp4_network_seed44_param2_5.dat,1721612126,00:02:34.858405,00:00:10.546027
4,deepWalk,2.5,1.25,0.0010912892676519098,0.00097642422952115581,0.001206154305782664,32,200,0,diameter,exp4_network_seed45_param2_5.dat,1721612126,00:02:21.052646,00:00:10.534048
4,deepWalk,2.5,1.25,0.0012137855739610963,0.00085960161745957889,0.0015679695304626137,32,200,0,diameter,exp4_network_seed46_param2_5.dat,1721612126,00:02:29.247442,00:00:10.673072
4,deepWalk,2.5,1.5,0.0011850392028876057,0.001145231078244746,0.0012248473275304657,32,200,0,diameter,exp4_network_seed47_param2_5.dat,1721612126,00:02:27.587816,00:00:11.750096
4,deepWalk,2.5,1.5,0.001157763563884048,0.00069608901466445086,0.0016194381131036449,32,200,0,diameter,exp4_network_seed48_param2_5.dat,1721612126,00:02:30.839508,00:00:10.838511
4,deepWalk,2.5,1.25,0.0012480734072323404,0.00087487268775221993,0.0016212741267124611,32,200,0,diameter,exp4_network_seed49_param2_5.dat,1721612126,00:02:32.390217,00:00:10.812772
4,deepWalk,2.1,1.25,0.0015520916060858527,0.0013844690406740311,0.0017197141714976746,32,200,0,diameter,exp4_network_seed4_param2_1.dat,1721612126,00:02:25.167768,00:00:10.552918
4,deepWalk,2.6,1.5,0.0011972043371878986,0.00067245391240828168,0.0017219547619675155,32,200,0,diameter,exp4_network_seed50_param2_6.dat,1721612126,00:02:28.364180,00:00:10.552086
4,deepWalk,2.6,1.5,0.0010534263645614263,0.0010524526626133853,0.0010544000665094675,32,200,0,diameter,exp4_network_seed51_param2_6.dat,1721612126,00:02:23.239449,00:00:11.107963
4,deepWalk,2.6,1.25,0.00099443864576604724,0.00099086764297742162,0.00099800964855467286,32,200,0,diameter,exp4_network_seed52_param2_6.dat,1721612126,00:02:21.820469,00:00:10.815160
4,deepWalk,2.6,1.25,0.001085868809346041,0.00081730047267216039,0.0013544371460199214,32,200,0,diameter,exp4_network_seed53_param2_6.dat,1721612126,00:02:23.353215,00:00:10.651083
4,deepWalk,2.6,1.25,0.00099724062421044759,0.00081371704325147937,0.0011807642051694159,32,200,0,diameter,exp4_network_seed54_param2_6.dat,1721612126,00:02:35.567800,00:00:10.714803
4,deepWalk,2.8,1.25,0.00087379429293390175,0.00090530577803452669,0.00084228280783327691,32,200,0,diameter,exp4_network_seed78_param2_8.dat,172161231,00:03:11.492052,00:00:12.131171
4,deepWalk,2.8,1.5,0.00089771940482969185,0.00040098136518704165,0.0013944574444723419,32,200,0,diameter,exp4_network_seed79_param2_8.dat,172161231,00:03:17.830253,00:00:11.771134
4,deepWalk,2.1,1.25,0.0012203730025234054,0.00090214474989788783,0.0015386012551489229,32,200,0,diameter,exp4_network_seed7_param2_1.dat,172161231,00:03:27.269339,00:00:11.842254
4,deepWalk,2.9,1,0.0010668244429594437,0.00089651219479622052,0.0012371366911226669,32,200,0,diameter,exp4_network_seed80_param2_9.dat,172161231,00:03:25.029373,00:00:11.486722
4,deepWalk,2.9,2,0.00064109162636400547,0.00049792337821388322,0.00078425987451412782,32,200,0,diameter,exp4_network_seed81_param2_9.dat,172161231,00:03:16.923250,00:00:13.202774
4,deepWalk,2.9,1.25,0.00063445323289015084,0.00047386373591687826,0.00079504272986342342,32,200,0,diameter,exp4_network_seed82_param2_9.dat,172161231,00:03:20.880265,00:00:11.379897
4,deepWalk,2.9,1.75,0.00072945325236916129,0.00052302526458035707,0.00093588124015796562,32,200,0,diameter,exp4_network_seed83_param2_9.dat,172161231,00:02:58.463848,00:00:12.179909
4,deepWalk,2.9,1.5,0.00089679383100143369,0.0004487602258128223,0.0013448274361900451,32,200,0,diameter,exp4_network_seed84_param2_9.dat,172161231,00:03:12.328121,00:00:11.007872
4,deepWalk,2.9,1.75,0.00077772885104586832,0.00047967669954295184,0.0010757810025487848,32,200,0,diameter,exp4_network_seed85_param2_9.dat,172161231,00:03:06.036925,00:00:10.923031
4,deepWalk,2.9,1.5,0.00071622604426308792,0.0005252766929049168,0.00090717539562125914,32,200,0,diameter,exp4_network_seed86_param2_9.dat,172161231,00:03:20.675529,00:00:10.853920
4,deepWalk,2.9,1.5,0.00077285263372340218,0.00034435163377314205,0.0012013536336736622,32,200,0,diameter,exp4_network_seed87_param2_9.dat,172161231,00:03:14.200579,00:00:10.810221
4,deepWalk,2.9,1.5,0.00057409269701891676,0.00055518610609057778,0.00059299928794725564,32,200,0,diameter,exp4_network_seed88_param2_9.dat,172161231,00:03:20.031642,00:00:10.931647
4,deepWalk,2.9,1.25,0.00092025535750263007,0.0007846269315460203,0.0010558837834592398,32,200,0,diameter,exp4_network_seed89_param2_9.dat,172161231,00:03:29.111242,00:00:10.939213
4,deepWalk,2.1,1,0.0014492731638169349,0.00090162857467422012,0.0019969177529596495,32,200,0,diameter,exp4_network_seed8_param2_1.dat,172161231,00:03:26.049142,00:00:10.900180
4,deepWalk,3,2,0.0006315695512716696,0.0003935919814712645,0.0008695471210720747,32,200,0,diameter,exp4_network_seed90_param3_0.dat,172161231,00:03:22.094477,00:00:12.044452
4,deepWalk,3,1.75,0.00074577609749453607,0.00042142324574533335,0.0010701289492437388,32,200,0,diameter,exp4_network_seed91_param3_0.dat,172161231,00:03:05.273054,00:00:10.852072
4,deepWalk,3,1.5,0.00069864823785384682,0.00042283607256320322,0.00097446040314449036,32,200,0,diameter,exp4_network_seed92_param3_0.dat,172161231,00:03:13.087247,00:00:11.215843
4,deepWalk,3,1.5,0.00068387099290789181,0.000336219287583295,0.0010315226982324887,32,200,0,diameter,exp4_network_seed93_param3_0.dat,172161231,00:03:25.505728,00:00:11.770507
4,deepWalk,3,1.5,0.0007822641104532974,0.00065142997666166466,0.00091309824424493015,32,200,0,diameter,exp4_network_seed94_param3_0.dat,172161231,00:03:23.092653,00:00:11.929025
4,deepWalk,3,1.5,0.00076495342265600966,0.0005199790675057852,0.0010099277778062342,32,200,0,diameter,exp4_network_seed95_param3_0.dat,172161231,00:03:20.467478,00:00:11.254089
4,deepWalk,3,2,0.00073944322596066587,0.00032386559101236606,0.0011550208609089657,32,200,0,diameter,exp4_network_seed96_param3_0.dat,172161231,00:02:58.824086,00:00:11.404035
4,deepWalk,3,1.75,0.00065528086602593461,0.00035712555570345441,0.00095343617634841493,32,200,0,diameter,exp4_network_seed97_param3_0.dat,172161231,00:03:02.969177,00:00:11.009854
4,deepWalk,3,2,0.00055264343131354089,0.0004153900180061123,0.00068989684462096947,32,200,0,diameter,exp4_network_seed98_param3_0.dat,172161231,00:03:07.578073,00:00:12.168362
4,deepWalk,3,1.5,0.000745000774203958,0.00060223913640530412,0.00088776241200261188,32,200,0,diameter,exp4_network_seed99_param3_0.dat,172161231,00:03:16.582166,00:00:14.212517
4,deepWalk,2.1,1,0.0015227039250671611,0.0014907026334876486,0.0015547052166466737,32,200,0,diameter,exp4_network_seed9_param2_1.dat,172161231,00:03:05.068349,00:00:11.149325
4,line,2.4,4.5,0.001170266375040417,0.00091800101985718848,0.0014225317302236455,128,200,0,diameter,exp4_network_seed32_param2_4.dat,1721612186,00:01:51.599316,00:00:11.466169
4,line,2.4,3.25,0.00071993125797627407,0.00056143230356434808,0.00087843021238820016,128,200,0,diameter,exp4_network_seed33_param2_4.dat,1721612186,00:01:55.277111,00:00:11.862753
4,line,2.4,3.75,0.0010994504959751668,0.00064756757907362059,0.0015513334128767129,128,200,0,diameter,exp4_network_seed34_param2_4.dat,1721612186,00:01:56.314719,00:00:12.838382
4,line,2.4,3,0.00091744462450686669,0.00053232352115213221,0.0013025657278616012,128,200,0,diameter,exp4_network_seed35_param2_4.dat,1721612186,00:02:02.487449,00:00:12.445023
4,line,2.4,2.25,0.0010758525329156951,0.0013433079391376153,0.000808397126693775,128,200,0,diameter,exp4_network_seed36_param2_4.dat,1721612186,00:01:57.718908,00:00:13.442451
4,line,2.4,5,0.00076411862468887815,0.00026973486217771625,0.0012585023872000401,128,200,0,diameter,exp4_network_seed37_param2_4.dat,1721612186,00:01:50.008489,00:00:12.135483
4,line,2.4,3,0.0012561103057143576,0.00138903490963122,0.0011231857017974952,128,200,0,diameter,exp4_network_seed38_param2_4.dat,1721612186,00:01:54.757609,00:00:14.038407
4,line,2.4,2.75,0.0006914335316690446,0.000575822923660325,0.00080704413967776418,128,200,0,diameter,exp4_network_seed39_param2_4.dat,1721612186,00:02:00.176223,00:00:15.848026
4,line,2.1,2.5,0.00089349213927210716,0.000620375912375883,0.0011666083661683313,128,200,0,diameter,exp4_network_seed3_param2_1.dat,1721612186,00:02:05.651709,00:00:11.867867
4,line,2.5,3.75,0.00082289985170829871,0.00081642276274454257,0.000829376940672055,128,200,0,diameter,exp4_network_seed40_param2_5.dat,1721612186,00:01:52.707943,00:00:12.046051
4,line,2.5,3.25,0.0012628660541106704,0.0014404483687856227,0.0010852837394357182,128,200,0,diameter,exp4_network_seed41_param2_5.dat,1721612186,00:01:50.101060,00:00:12.777222
4,line,2.5,6,0.0008521978473905378,0.00058475632441619982,0.0011196393703648759,128,200,0,diameter,exp4_network_seed42_param2_5.dat,1721612186,00:01:59.907081,00:00:18.850538
4,line,2.5,2.75,0.00082199822523412389,0.00080856713402338608,0.00083542931644486169,128,200,0,diameter,exp4_network_seed43_param2_5.dat,1721612186,00:01:49.920046,00:00:13.161612
4,line,2.5,3.5,0.0010817537330244334,0.00054869354613438083,0.001614813919914486,128,200,0,diameter,exp4_network_seed44_param2_5.dat,1721612186,00:01:52.066495,00:00:14.191922
4,line,2.5,2.75,0.0013363033607839277,0.0017059651185038617,0.00096664160306399389,128,200,0,diameter,exp4_network_seed45_param2_5.dat,1721612186,00:01:55.595487,00:00:13.284962
4,line,2.5,2.75,0.000984688526250149,0.00083874752937043067,0.0011306295231298673,128,200,0,diameter,exp4_network_seed46_param2_5.dat,1721612186,00:01:54.276300,00:00:18.472256
4,line,2.5,3.25,0.0007893957403086497,0.0008720676360934865,0.00070672384452381278,128,200,0,diameter,exp4_network_seed47_param2_5.dat,1721612186,00:01:57.894161,00:00:15.335985
4,line,2.5,4.5,0.00035266682902005227,0.00019808541312295216,0.00050724824491715239,128,200,0,diameter,exp4_network_seed48_param2_5.dat,1721612186,00:02:07.413571,00:00:12.891842
4,line,2.5,5.25,0.0006524953849877215,0.0003609699079645725,0.0009440208620108704,128,200,0,diameter,exp4_network_seed49_param2_5.dat,1721612186,00:01:54.111411,00:00:11.992265
4,line,2.1,1.75,0.00070816746994273642,0.000659339751171009,0.00075699518871446387,128,200,0,diameter,exp4_network_seed4_param2_1.dat,1721612186,00:02:01.531428,00:00:13.760793
4,line,2.6,4.75,0.0011818775323806513,0.0012087027927058123,0.0011550522720554903,128,200,0,diameter,exp4_network_seed50_param2_6.dat,1721612186,00:01:53.402543,00:00:12.982553
4,line,2.6,7,0.000886819412042639,0.00038361323301240846,0.0013900255910728695,128,200,0,diameter,exp4_network_seed51_param2_6.dat,1721612186,00:02:01.790542,00:00:19.716741
4,line,2.6,5.25,0.0014217059242046378,0.0010530564902466303,0.0017903553581626454,128,200,0,diameter,exp4_network_seed52_param2_6.dat,1721612186,00:01:53.693702,00:00:14.324753
4,line,2.6,9.25,0.0012354097458034741,0.00039179155726431429,0.0020790279343426339,128,200,0,diameter,exp4_network_seed53_param2_6.dat,1721612186,00:01:54.431635,00:00:19.528639
4,line,2.6,3.5,0.00081371195108617363,0.00059986781569591318,0.0010275560864764341,128,200,0,diameter,exp4_network_seed54_param2_6.dat,1721612186,00:01:52.403047,00:00:13.834309
4,verse,2.6,10,0.00084850827272056693,0.0016209877128026912,7.6028832638442634e-05,128,200,0,diameter,exp4_network_seed55_param2_6.dat,1721612206,00:02:35.877165,00:00:12.004632
4,verse,2.6,10,0.00059241908710618582,0.0010870789337170056,9.775924049536601e-05,128,200,0,diameter,exp4_network_seed56_param2_6.dat,1721612206,00:02:35.479251,00:00:13.335406
4,verse,2.6,10,0.0010872398338952259,0.0020725929541271868,0.00010188671366326513,128,200,0,diameter,exp4_network_seed57_param2_6.dat,1721612206,00:02:35.266759,00:00:12.086894
4,verse,2.6,10,0.00065173890645700387,0.0012415485628762711,6.19292500377367e-05,128,200,0,diameter,exp4_network_seed58_param2_6.dat,1721612206,00:02:36.194616,00:00:12.034782
