experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,6.0,0.0087509412993658341,0.010265732131331433,0.0072361504674002351,4,200,0,diameter,email-eu.edgelist,172161250,00:00:12.848718,00:00:06.835168
9,DeepWalk,10.0,0.0025773450638773591,0.0019406218939302222,0.0032140682338244963,8,200,0,diameter,email-eu.edgelist,172161250,00:00:13.474950,00:00:06.783763
9,DeepWalk,10.0,0.0031491802966369144,0.0016840918385200747,0.0046142687547537538,16,200,0,diameter,email-eu.edgelist,172161250,00:00:15.827799,00:00:07.199576
9,DeepWalk,10.0,0.0038971338992104397,0.0019383646375423916,0.0058559031608784876,32,200,0,diameter,email-eu.edgelist,172161250,00:00:17.413031,00:00:07.190757
9,DeepWalk,10.0,0.0051138234006644946,0.0015978209492481866,0.0086298258520808024,64,200,0,diameter,email-eu.edgelist,172161250,00:00:21.241269,00:00:07.386081
9,DeepWalk,10.0,0.0036580076026908313,0.0014959661253552562,0.0058200490800264064,128,200,0,diameter,email-eu.edgelist,172161250,00:00:24.960944,00:00:07.785112
9,DeepWalk,6.5,0.010656049409386661,0.012244299887214156,0.0090677989315591651,4,200,0,diameter,email-eu.edgelist,172161248,00:00:15.474619,00:00:07.327073
9,DeepWalk,10.0,0.0025881081774099522,0.0021504185130544183,0.0030257978417654861,8,200,0,diameter,email-eu.edgelist,172161248,00:00:15.895688,00:00:07.258516
9,DeepWalk,9.0,0.0028979230270945793,0.0016474750932771944,0.0041483709609119639,16,200,0,diameter,email-eu.edgelist,172161248,00:00:19.176888,00:00:07.510199
9,DeepWalk,9.75,0.00375969454152699,0.0019464233189600433,0.0055729657640939366,32,200,0,diameter,email-eu.edgelist,172161248,00:00:21.145695,00:00:07.347093
9,DeepWalk,10.0,0.0055510438071252732,0.0019768574214902219,0.0091252301927603249,64,200,0,diameter,email-eu.edgelist,172161248,00:00:23.620342,00:00:07.538151
9,DeepWalk,10.0,0.0038388377424235791,0.0019424325305094643,0.0057352429543376937,128,200,0,diameter,email-eu.edgelist,172161248,00:00:24.254416,00:00:07.901792
9,DeepWalk,4.75,0.0084959191714785928,0.0094784813644828558,0.007513356978474329,4,200,0,diameter,email-eu.edgelist,172161273,00:00:16.038972,00:00:07.233066
9,DeepWalk,10.0,0.0025380816281316155,0.0021196645063846519,0.002956498749878579,8,200,0,diameter,email-eu.edgelist,172161273,00:00:18.350075,00:00:07.248734
9,DeepWalk,9.25,0.0029146170911705364,0.0018053179845001985,0.0040239161978408745,16,200,0,diameter,email-eu.edgelist,172161273,00:00:18.860286,00:00:07.246906
9,DeepWalk,10.0,0.0038658519613945052,0.0019329113162819061,0.0057987926065071046,32,200,0,diameter,email-eu.edgelist,172161273,00:00:17.551739,00:00:08.338119
9,DeepWalk,10.0,0.0056531925503768479,0.0020040860356797417,0.0093022990650739549,64,200,0,diameter,email-eu.edgelist,172161273,00:00:20.128327,00:00:07.458501
9,DeepWalk,10.0,0.0039870654193308536,0.0014582244542522271,0.00651590638440948,128,200,0,diameter,email-eu.edgelist,172161273,00:00:26.028463,00:00:07.798552
9,DeepWalk,5.75,0.0098366156173101335,0.011397581784328068,0.0082756494502921989,4,200,0,diameter,email-eu.edgelist,172161281,00:00:14.738066,00:00:09.739778
9,DeepWalk,10.0,0.0022866030348467066,0.0018498065971711312,0.0027233994725222818,8,200,0,diameter,email-eu.edgelist,172161281,00:00:14.431087,00:00:10.606945
9,DeepWalk,8.75,0.0031773997617682952,0.0018094625915384475,0.0045453369319981424,16,200,0,diameter,email-eu.edgelist,172161281,00:00:16.106717,00:00:09.929645
9,DeepWalk,9.75,0.0037630485871357608,0.0019717204139980725,0.005554376760273449,32,200,0,diameter,email-eu.edgelist,172161281,00:00:14.899058,00:00:09.735009
9,DeepWalk,10.0,0.0053113197671632818,0.0020668283244765148,0.0085558112098500488,64,200,0,diameter,email-eu.edgelist,172161281,00:00:16.374807,00:00:09.945402
9,DeepWalk,9.5,0.0038930973616811606,0.0019621122824709345,0.0058240824408913863,128,200,0,diameter,email-eu.edgelist,172161281,00:00:20.902838,00:00:10.510927
9,DeepWalk,6.0,0.0091577254388866443,0.011165430354511334,0.0071500205232619529,4,200,0,diameter,email-eu.edgelist,1721612243,00:00:12.596052,00:00:06.758728
9,DeepWalk,10.0,0.0025171492946917604,0.0019535538076662232,0.0030807447817172971,8,200,0,diameter,email-eu.edgelist,1721612243,00:00:14.897628,00:00:06.960689
9,DeepWalk,10.0,0.0037328243564755089,0.0018879586953911534,0.0055776900175598639,16,200,0,diameter,email-eu.edgelist,1721612243,00:00:15.013642,00:00:07.223176
9,DeepWalk,8.75,0.0048768217833773855,0.0032294548761719177,0.0065241886905828541,32,200,0,diameter,email-eu.edgelist,1721612243,00:00:15.393816,00:00:07.138727
9,DeepWalk,10.0,0.0054769742203537976,0.0019268683939436143,0.0090270800467639814,64,200,0,diameter,email-eu.edgelist,1721612243,00:00:16.681092,00:00:07.688102
9,DeepWalk,10.0,0.0052420611243280488,0.0028617887621532464,0.0076223334865028521,128,200,0,diameter,email-eu.edgelist,1721612243,00:00:25.583608,00:00:07.477438
9,DeepWalk,5.0,0.0092607079034637083,0.01084902593341212,0.0076723898735152965,4,200,0,diameter,email-eu.edgelist,172161269,00:00:16.976581,00:00:06.900617
9,DeepWalk,10.0,0.0024909297177087434,0.0019035795839031416,0.0030782798515143453,8,200,0,diameter,email-eu.edgelist,172161269,00:00:14.041937,00:00:07.031963
9,DeepWalk,8.5,0.0032695942449294103,0.0020315670966052088,0.0045076213932536118,16,200,0,diameter,email-eu.edgelist,172161269,00:00:16.035758,00:00:07.266136
9,DeepWalk,10.0,0.0038767941730098628,0.0021465701105548764,0.0056070182354648491,32,200,0,diameter,email-eu.edgelist,172161269,00:00:16.715916,00:00:07.072458
9,DeepWalk,10.0,0.0054000205669596738,0.001435237276905968,0.00936480385701338,64,200,0,diameter,email-eu.edgelist,172161269,00:00:19.215907,00:00:08.580769
9,DeepWalk,10.0,0.003960296906223619,0.001122692968126413,0.006797900844320825,128,200,0,diameter,email-eu.edgelist,172161269,00:00:23.761386,00:00:07.657136
9,DeepWalk,5.75,0.0084152309330763984,0.0093857214319357455,0.0074447404342170512,4,200,0,diameter,email-eu.edgelist,172161265,00:00:13.177397,00:00:07.327266
9,DeepWalk,10.0,0.0024914296260804161,0.0021030747207317589,0.0028797845314290733,8,200,0,diameter,email-eu.edgelist,172161265,00:00:14.672779,00:00:07.341843
9,DeepWalk,8.25,0.0030395826866866219,0.0017080565826367458,0.0043711087907364983,16,200,0,diameter,email-eu.edgelist,172161265,00:00:16.386674,00:00:07.202912
9,DeepWalk,10.0,0.0037868598719111163,0.0019088126722144193,0.0056649070716078128,32,200,0,diameter,email-eu.edgelist,172161265,00:00:15.699483,00:00:07.262120
9,DeepWalk,10.0,0.00487574396462026,0.0015727002284914096,0.00817878770074911,64,200,0,diameter,email-eu.edgelist,172161265,00:00:20.772004,00:00:07.525488
9,DeepWalk,10.0,0.0043515327663731186,0.0013367165918276905,0.0073663489409185471,128,200,0,diameter,email-eu.edgelist,172161265,00:00:30.384523,00:00:07.899254
9,DeepWalk,6.0,0.009770178732703725,0.011675509294964767,0.0078648481704426849,4,200,0,diameter,email-eu.edgelist,172161232,00:00:13.689441,00:00:06.803811
9,DeepWalk,10.0,0.0020607694218343175,0.0016706095716329051,0.00245092927203573,8,200,0,diameter,email-eu.edgelist,172161232,00:00:16.145940,00:00:06.756071
9,DeepWalk,10.0,0.0031093136683008672,0.0016704901803112357,0.0045481371562904986,16,200,0,diameter,email-eu.edgelist,172161232,00:00:15.916805,00:00:07.046929
9,DeepWalk,10.0,0.0041249790614407821,0.0021772509208146272,0.0060727072020669371,32,200,0,diameter,email-eu.edgelist,172161232,00:00:16.682479,00:00:06.858455
9,DeepWalk,10.0,0.0051669375909133347,0.0019255803144847244,0.008408294867341945,64,200,0,diameter,email-eu.edgelist,172161232,00:00:17.622140,00:00:08.493718
9,DeepWalk,10.0,0.0041833446108183675,0.0013996382687148569,0.0069670509529218775,128,200,0,diameter,email-eu.edgelist,172161232,00:00:28.756572,00:00:07.747807
