experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,10.0,0.0033638471530006496,0.0042188797028541282,0.0025088146031471709,4,200,0,diameter,airports.edgelist,1721612224,00:00:07.575485,00:00:09.104629
9,DeepWalk,10.0,0.0037171557605561022,0.004403672493661478,0.0030306390274507269,8,200,0,diameter,airports.edgelist,1721612224,00:00:07.114545,00:00:09.650449
9,DeepWalk,10.0,0.0037043781934778097,0.0042360852667862924,0.0031726711201693265,16,200,0,diameter,airports.edgelist,1721612224,00:00:07.732299,00:00:09.227142
9,DeepWalk,10.0,0.0031364895359572093,0.0032645526543938954,0.0030084264175205232,32,200,0,diameter,airports.edgelist,1721612224,00:00:07.250567,00:00:09.904660
9,DeepWalk,10.0,0.0026356777171504158,0.0022806575086096762,0.0029906979256911553,64,200,0,diameter,airports.edgelist,1721612224,00:00:08.657985,00:00:10.959944
9,DeepWalk,10.0,0.0030382928818002055,0.0027585650867793703,0.0033180206768210411,128,200,0,diameter,airports.edgelist,1721612224,00:00:08.876560,00:00:09.575586
9,DeepWalk,10.0,0.0035489059396257806,0.0047378074136513945,0.0023600044656001671,4,200,0,diameter,airports.edgelist,1721612168,00:00:06.712918,00:00:07.104019
9,DeepWalk,10.0,0.0035758970780022685,0.0041189900909714486,0.0030328040650330888,8,200,0,diameter,airports.edgelist,1721612168,00:00:06.551702,00:00:07.238148
9,DeepWalk,10.0,0.0036457257277318807,0.004136235085488554,0.0031552163699752073,16,200,0,diameter,airports.edgelist,1721612168,00:00:06.864451,00:00:07.171381
9,DeepWalk,10.0,0.0032919281340021795,0.0034668957986864098,0.0031169604693179497,32,200,0,diameter,airports.edgelist,1721612168,00:00:06.816358,00:00:07.394724
9,DeepWalk,10.0,0.0029885740440151504,0.0028275327105194066,0.0031496153775108942,64,200,0,diameter,airports.edgelist,1721612168,00:00:09.029834,00:00:07.458770
9,DeepWalk,10.0,0.0029171658705000143,0.002634559762128022,0.0031997719788720066,128,200,0,diameter,airports.edgelist,1721612168,00:00:10.285482,00:00:07.852564
9,DeepWalk,10.0,0.0033960227189033573,0.00450602151101753,0.0022860239267891848,4,200,0,diameter,airports.edgelist,1721612188,00:00:07.851879,00:00:06.926417
9,DeepWalk,10.0,0.0038561348248879355,0.0045874884241412471,0.0031247812256346239,8,200,0,diameter,airports.edgelist,1721612188,00:00:06.540286,00:00:07.002697
9,DeepWalk,10.0,0.0035050374069170742,0.00380027173250204,0.0032098030813321084,16,200,0,diameter,airports.edgelist,1721612188,00:00:07.014779,00:00:07.221142
9,DeepWalk,10.0,0.0033064319891451593,0.0034065881673285871,0.003206275810961732,32,200,0,diameter,airports.edgelist,1721612188,00:00:07.523156,00:00:07.140665
