experiment,algorithm,delta_exp,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed
8,node2vec,0.4,2,0.00015502968630237165,0.00019641359007526891,0.00011364578252947441,64,200,0,diameter,exp8_network_seed35_param0_4.dat
8,node2vec,0.4,3.25,0.00014630301128765603,9.8311336997848478e-05,0.00019429468557746358,64,200,0,diameter,exp8_network_seed36_param0_4.dat
8,node2vec,0.4,2.25,0.00014658693995857949,0.00011241536986660809,0.00018075851005055091,64,200,0,diameter,exp8_network_seed37_param0_4.dat
8,node2vec,0.4,2.25,0.00016861083102062116,0.00014249162204444508,0.00019473003999679727,64,200,0,diameter,exp8_network_seed38_param0_4.dat
8,node2vec,0.4,3,0.00014381773374578131,0.00012334257499363682,0.00016429289249792579,64,200,0,diameter,exp8_network_seed39_param0_4.dat
8,node2vec,0.25,1.75,0.00021573448643497152,0.00024303246561996252,0.00018843650724998051,64,200,0,diameter,exp8_network_seed3_param0_25.dat
8,node2vec,0.45,2.25,0.00013327905581956938,9.1069181417158062e-05,0.0001754889302219807,64,200,0,diameter,exp8_network_seed40_param0_45.dat
8,node2vec,0.45,3.25,0.00012737850489479561,9.7748759768432887e-05,0.00015700825002115836,64,200,0,diameter,exp8_network_seed41_param0_45.dat
8,node2vec,0.45,3.5,0.00010955702571514955,0.00012412947753302907,9.4984573897270049e-05,64,200,0,diameter,exp8_network_seed42_param0_45.dat
8,node2vec,0.45,2.25,0.00017625783312330632,0.00019662115866671368,0.00015589450757989894,64,200,0,diameter,exp8_network_seed43_param0_45.dat
8,node2vec,0.45,2.75,0.00014704886820447288,0.00013767391070582132,0.00015642382570312443,64,200,0,diameter,exp8_network_seed44_param0_45.dat
8,node2vec,0.45,3.75,0.00012825882579254293,0.00012673287918204884,0.00012978477240303704,64,200,0,diameter,exp8_network_seed45_param0_45.dat
8,node2vec,0.45,3,0.00012840101553137726,0.0001354552176711497,0.00012134681339160483,64,200,0,diameter,exp8_network_seed46_param0_45.dat
8,node2vec,0.45,2.5,0.00017624458834813387,0.00011248675496321603,0.0002400024217330517,64,200,0,diameter,exp8_network_seed47_param0_45.dat
8,node2vec,0.45,2.5,0.00015871733581422683,0.00010140395778744535,0.00021603071384100831,64,200,0,diameter,exp8_network_seed48_param0_45.dat
8,node2vec,0.45,2.5,0.00014707376408728547,0.00013080092667603932,0.00016334660149853162,64,200,0,diameter,exp8_network_seed49_param0_45.dat
8,node2vec,0.25,2.5,0.00013615155139078708,0.00011209286485812885,0.00016021023792344531,64,200,0,diameter,exp8_network_seed4_param0_25.dat
8,node2vec,0.5,3.5,0.00012186215855853564,0.00012533267103626434,0.00011839164608080694,64,200,0,diameter,exp8_network_seed50_param0_5.dat
8,node2vec,0.5,3.25,0.00012473674435492226,0.00010327109414205488,0.00014620239456778964,64,200,0,diameter,exp8_network_seed51_param0_5.dat
8,node2vec,0.5,3.25,0.000112922499916183,7.9218811151054135e-05,0.00014662618868131186,64,200,0,diameter,exp8_network_seed52_param0_5.dat
8,node2vec,0.5,3.25,0.00011386759955164425,0.00011522118268352647,0.00011251401641976203,64,200,0,diameter,exp8_network_seed53_param0_5.dat
8,node2vec,0.5,3.25,0.00012444870953751323,0.00015496223251934755,9.3935186555678919e-05,64,200,0,diameter,exp8_network_seed54_param0_5.dat
8,line,0.6,3.75,0.0011650109904858001,0.0007461742417539097,0.0015838477392176905,32,200,0,diameter,exp8_network_seed78_param0_6.dat
8,line,0.6,3,0.0018847925133705739,0.0022330475207640536,0.0015365375059770941,32,200,0,diameter,exp8_network_seed79_param0_6.dat
8,line,0.25,10,0.0034935530360857441,0.0060752002388803419,0.000911905833291146,32,200,0,diameter,exp8_network_seed7_param0_25.dat
8,line,0.65,2.5,0.0010372113217486361,0.0011236674501773685,0.00095075519331990345,32,200,0,diameter,exp8_network_seed80_param0_65.dat
8,line,0.65,3.5,0.0034943439140479983,0.0043526198989789705,0.0026360679291170261,32,200,0,diameter,exp8_network_seed81_param0_65.dat
8,line,0.65,3,0.00048919564822249868,0.00030451468000385247,0.000673876616441145,32,200,0,diameter,exp8_network_seed82_param0_65.dat
8,line,0.65,4,0.0011552126510345402,0.0007456623208942218,0.0015647629811748585,32,200,0,diameter,exp8_network_seed83_param0_65.dat
8,line,0.65,2.75,0.0025336728922404714,0.0025945213464667284,0.0024728244380142141,32,200,0,diameter,exp8_network_seed84_param0_65.dat
8,line,0.65,4.25,0.0030234852400479444,0.0026715429104614183,0.003375427569634471,32,200,0,diameter,exp8_network_seed85_param0_65.dat
8,line,0.65,2.75,0.0010073200273029216,0.0012101910559233668,0.00080444899868247627,32,200,0,diameter,exp8_network_seed86_param0_65.dat
8,line,0.65,2.25,0.0036855484256444223,0.0053573251901519849,0.00201377166113686,32,200,0,diameter,exp8_network_seed87_param0_65.dat
8,line,0.65,2.5,0.00077602383206230429,0.00066343262388783271,0.000888615040236776,32,200,0,diameter,exp8_network_seed88_param0_65.dat
8,line,0.65,4.75,0.0011474550914600938,0.00071340996492029875,0.001581500217999889,32,200,0,diameter,exp8_network_seed89_param0_65.dat
8,line,0.25,0.25,0.005257313390698232,0.010408093207202459,0.00010653357419400538,32,200,0,diameter,exp8_network_seed8_param0_25.dat
8,line,0.7,1.75,0.00071622302920155815,0.00078000602784321772,0.00065244003055989859,32,200,0,diameter,exp8_network_seed90_param0_7.dat
8,line,0.7,5,0.0011277412475268109,0.00062074301019522638,0.0016347394848583955,32,200,0,diameter,exp8_network_seed91_param0_7.dat
8,line,0.7,3.5,0.0007908600138712363,0.00064761067518465066,0.00093410935255782194,32,200,0,diameter,exp8_network_seed92_param0_7.dat
8,line,0.7,2,0.00055047863955478529,0.00048675541992433278,0.0006142018591852378,32,200,0,diameter,exp8_network_seed93_param0_7.dat
8,line,0.7,2,0.0041803801672304422,0.00640146355668203,0.0019592967777788536,32,200,0,diameter,exp8_network_seed94_param0_7.dat
8,line,0.7,3.25,0.001760600570932116,0.0011890503990811022,0.0023321507427831296,32,200,0,diameter,exp8_network_seed95_param0_7.dat
8,line,0.7,2.5,0.0041293209475326631,0.0061211386870018867,0.0021375032080634395,32,200,0,diameter,exp8_network_seed96_param0_7.dat
8,line,0.7,2.75,0.0015924843373216016,0.0017917247182148367,0.0013932439564283666,32,200,0,diameter,exp8_network_seed97_param0_7.dat
8,line,0.7,2.75,0.0021108391946113034,0.0024416246369413867,0.0017800537522812197,32,200,0,diameter,exp8_network_seed98_param0_7.dat
8,line,0.7,2.75,0.0022300828004635028,0.0024304231528663248,0.0020297424480606807,32,200,0,diameter,exp8_network_seed99_param0_7.dat
8,line,0.25,10,0.0047828302843964518,0.0094531053500374138,0.00011255521875549028,32,200,0,diameter,exp8_network_seed9_param0_25.dat
8,hope,0.4,10,0.0017907449808400716,0.0033916668427980742,0.00018982311888206924,32,200,0,diameter,exp8_network_seed32_param0_4.dat
8,hope,0.4,10,0.0013514530765988617,0.002576905395425406,0.00012600075777231758,32,200,0,diameter,exp8_network_seed33_param0_4.dat
8,hope,0.4,10,0.001246777207369537,0.0024553063265952617,3.8248088143812423e-05,32,200,0,diameter,exp8_network_seed34_param0_4.dat
8,hope,0.4,10,0.001076912746669855,0.0020389375424459417,0.0001148879508937685,32,200,0,diameter,exp8_network_seed35_param0_4.dat
8,hope,0.4,10,0.0019095704829951762,0.0036983469028380239,0.00012079406315232863,32,200,0,diameter,exp8_network_seed36_param0_4.dat
8,hope,0.4,10,0.0010099738507890297,0.0019455573277275184,7.4390373850540827e-05,32,200,0,diameter,exp8_network_seed37_param0_4.dat
8,hope,0.4,10,0.0019322232758912693,0.0037835329692453095,8.0913582537229327e-05,32,200,0,diameter,exp8_network_seed38_param0_4.dat
8,hope,0.4,10,0.0015865697486590164,0.0029333864622866426,0.00023975303503139022,32,200,0,diameter,exp8_network_seed39_param0_4.dat
8,hope,0.25,10,0.00060589187259261991,0.00099766280001198728,0.00021412094517325253,32,200,0,diameter,exp8_network_seed3_param0_25.dat
8,hope,0.45,10,0.0010568169151410354,0.0019970579697025635,0.0001165758605795071,32,200,0,diameter,exp8_network_seed40_param0_45.dat
8,hope,0.45,10,0.001409383009109534,0.0027486535201180053,7.0112498101062873e-05,32,200,0,diameter,exp8_network_seed41_param0_45.dat
8,hope,0.45,10,0.0013518739246219872,0.0025391782982217073,0.00016456955102226714,32,200,0,diameter,exp8_network_seed42_param0_45.dat
8,hope,0.45,10,0.00077009001195542587,0.0013409963926308357,0.00019918363128001602,32,200,0,diameter,exp8_network_seed43_param0_45.dat
8,hope,0.45,10,0.0015024883821241519,0.0028988880545123222,0.00010608870973598157,32,200,0,diameter,exp8_network_seed44_param0_45.dat
8,hope,0.45,10,0.0011584667102148922,0.0021699083933846815,0.00014702502704510315,32,200,0,diameter,exp8_network_seed45_param0_45.dat
8,hope,0.45,10,0.00096624176716289946,0.001793992717821394,0.0001384908165044049,32,200,0,diameter,exp8_network_seed46_param0_45.dat
8,hope,0.45,10,0.0014691981449981096,0.0027665542022368753,0.00017184208775934394,32,200,0,diameter,exp8_network_seed47_param0_45.dat
8,hope,0.45,10,0.00096186000975996186,0.0017065469109392574,0.00021717310858066632,32,200,0,diameter,exp8_network_seed48_param0_45.dat
8,hope,0.45,10,0.001310548437472271,0.0025534822649017209,6.7614610042821238e-05,32,200,0,diameter,exp8_network_seed49_param0_45.dat
8,hope,0.25,10,0.00034187713728940893,0.00029560202357198064,0.00038815225100683723,32,200,0,diameter,exp8_network_seed4_param0_25.dat
8,hope,0.5,10,0.00111770971168159,0.0020928981124548624,0.00014252131090831724,32,200,0,diameter,exp8_network_seed50_param0_5.dat
8,hope,0.5,10,0.0018244801616539865,0.00351467292360887,0.00013428739969910313,32,200,0,diameter,exp8_network_seed51_param0_5.dat
8,hope,0.5,10,0.001743579030239152,0.0032769092278345166,0.00021024883264378721,32,200,0,diameter,exp8_network_seed52_param0_5.dat
8,hope,0.5,10,0.0021107666004664791,0.0041156647134328091,0.00010586848750014942,32,200,0,diameter,exp8_network_seed53_param0_5.dat
8,hope,0.5,10,0.0011372223333746452,0.0021890022331463432,8.5442433602947356e-05,32,200,0,diameter,exp8_network_seed54_param0_5.dat
8,node2vec,0.5,1.5,0.00018320293620469546,0.00019780062940031454,0.00016860524300907641,32,200,0,diameter,exp8_network_seed55_param0_5.dat
8,node2vec,0.5,1.75,0.00014322019584269425,0.00013196879150809257,0.00015447160017729593,32,200,0,diameter,exp8_network_seed56_param0_5.dat
8,node2vec,0.5,1.5,0.00018229279923764129,0.00017749827358232986,0.00018708732489295272,32,200,0,diameter,exp8_network_seed57_param0_5.dat
8,node2vec,0.5,1.75,0.00015438049122236137,0.00018005532650700918,0.00012870565593771355,32,200,0,diameter,exp8_network_seed58_param0_5.dat
8,node2vec,0.5,1.5,0.00018038500181209629,0.00023942511443021078,0.00012134488919398183,32,200,0,diameter,exp8_network_seed59_param0_5.dat
8,node2vec,0.25,1.75,0.00013662731581064937,7.57198584159782e-05,0.00019753477320532054,32,200,0,diameter,exp8_network_seed5_param0_25.dat
8,node2vec,0.55,2,0.00013419467744649606,0.0001292045650377379,0.00013918478985525421,32,200,0,diameter,exp8_network_seed60_param0_55.dat
8,node2vec,0.55,2.25,0.0001241154586580356,0.00013574242129265625,0.00011248849602341495,32,200,0,diameter,exp8_network_seed61_param0_55.dat
8,node2vec,0.55,2.5,0.00010106171546701696,0.00011261443795945465,8.9508992974579268e-05,32,200,0,diameter,exp8_network_seed62_param0_55.dat
8,node2vec,0.55,2,0.00015177986157635588,0.00013776450628790897,0.00016579521686480278,32,200,0,diameter,exp8_network_seed63_param0_55.dat
8,node2vec,0.55,2,0.00014239927125732295,9.477997672420875e-05,0.00019001856579043712,32,200,0,diameter,exp8_network_seed64_param0_55.dat
8,node2vec,0.55,2.25,0.00012104750808219696,8.93719443216491e-05,0.00015272307184274481,32,200,0,diameter,exp8_network_seed65_param0_55.dat
8,node2vec,0.55,1.75,0.00013884196069496445,0.00010864892138273517,0.00016903500000719373,32,200,0,diameter,exp8_network_seed66_param0_55.dat
8,node2vec,0.55,1.75,0.00015104397497872705,0.00021553115915733416,8.655679080011997e-05,32,200,0,diameter,exp8_network_seed67_param0_55.dat
8,node2vec,0.55,1.75,0.00016927630703925659,0.00014327461351311074,0.00019527800056540244,32,200,0,diameter,exp8_network_seed68_param0_55.dat
8,node2vec,0.55,2,0.00013731524928107093,0.0001796551596110475,9.4975338951094356e-05,32,200,0,diameter,exp8_network_seed69_param0_55.dat
8,node2vec,0.25,1.5,0.00014155503702064151,0.00016903677950135345,0.00011407329453992956,32,200,0,diameter,exp8_network_seed6_param0_25.dat
8,node2vec,0.6,2.25,0.00015129344041986783,0.00018773773577327444,0.00011484914506646123,32,200,0,diameter,exp8_network_seed70_param0_6.dat
8,node2vec,0.6,1.75,0.00013434389859274062,0.00014657495751388,0.00012211283967160122,32,200,0,diameter,exp8_network_seed71_param0_6.dat
8,node2vec,0.6,1.75,0.00020034744152710174,0.00010839101459444154,0.00029230386845976195,32,200,0,diameter,exp8_network_seed72_param0_6.dat
8,node2vec,0.6,1.75,0.0001621522007407884,0.0001752548309640439,0.0001490495705175329,32,200,0,diameter,exp8_network_seed73_param0_6.dat
8,node2vec,0.6,1.75,0.0001932686134003898,0.00018498709606826647,0.00020155013073251316,32,200,0,diameter,exp8_network_seed74_param0_6.dat
8,node2vec,0.6,1.75,0.00015415063301432925,0.00019331026830915439,0.00011499099771950408,32,200,0,diameter,exp8_network_seed75_param0_6.dat
8,node2vec,0.6,2,0.00012440688895998085,0.00014248610322208441,0.00010632767469787727,32,200,0,diameter,exp8_network_seed76_param0_6.dat
8,node2vec,0.6,2.25,0.00012351037413183829,0.00011620541212089283,0.00013081533614278375,32,200,0,diameter,exp8_network_seed77_param0_6.dat
8,sdne,0.4,10,0.0022874940434756456,0.0040997926702850745,0.00047519541666621675,32,200,0,diameter,exp8_network_seed32_param0_4.dat
8,sdne,0.4,10,0.00101761705022747,0.001964804274367269,7.0429826087671e-05,32,200,0,diameter,exp8_network_seed33_param0_4.dat
8,sdne,0.4,10,0.0015714774137614244,0.0029386483253189548,0.00020430650220389383,32,200,0,diameter,exp8_network_seed34_param0_4.dat
8,sdne,0.4,10,0.0012841113340078078,0.001977379312327116,0.00059084335568849978,32,200,0,diameter,exp8_network_seed35_param0_4.dat
8,sdne,0.4,10,0.00068158072669687617,0.0011155128522421767,0.00024764860115157562,32,200,0,diameter,exp8_network_seed36_param0_4.dat
8,sdne,0.4,10,0.00072951926312081071,0.00092758724675096917,0.00053145127949065225,32,200,0,diameter,exp8_network_seed37_param0_4.dat
8,sdne,0.4,10,0.00067524056863787216,0.00085473155829453144,0.000495749578981213,32,200,0,diameter,exp8_network_seed38_param0_4.dat
8,sdne,0.4,10,0.00074425265663973276,0.0011934220880275197,0.0002950832252519457,32,200,0,diameter,exp8_network_seed39_param0_4.dat
8,sdne,0.25,9,0.00081055135283416375,0.00062464584228409453,0.000996456863384233,32,200,0,diameter,exp8_network_seed3_param0_25.dat
8,sdne,0.45,10,0.00090912210843267,0.0015888675769826608,0.00022937663988267917,32,200,0,diameter,exp8_network_seed40_param0_45.dat
8,sdne,0.45,10,0.0021708617995859361,0.004201355763142265,0.00014036783602960754,32,200,0,diameter,exp8_network_seed41_param0_45.dat
8,sdne,0.45,10,0.0022980013418728582,0.0041939511769232933,0.00040205150682242344,32,200,0,diameter,exp8_network_seed42_param0_45.dat
8,sdne,0.45,10,0.0013880061434627601,0.0026318224482540938,0.0001441898386714263,32,200,0,diameter,exp8_network_seed43_param0_45.dat
8,sdne,0.45,10,0.0027843681878579004,0.0054401576189407851,0.00012857875677501618,32,200,0,diameter,exp8_network_seed44_param0_45.dat
8,sdne,0.45,10,0.0015136243815267994,0.0029759344915482,5.131427150539849e-05,32,200,0,diameter,exp8_network_seed45_param0_45.dat
8,sdne,0.45,10,0.0015622160223173124,0.0027994848501468762,0.00032494719448774879,32,200,0,diameter,exp8_network_seed46_param0_45.dat
8,sdne,0.45,10,0.00089598671913801193,0.0015999278066866425,0.00019204563158938125,32,200,0,diameter,exp8_network_seed47_param0_45.dat
8,sdne,0.45,10,0.0024482159612474563,0.0046366982954773048,0.00025973362701760776,32,200,0,diameter,exp8_network_seed48_param0_45.dat
8,sdne,0.45,10,0.00073025748502331491,0.001327042217584846,0.00013347275246178381,32,200,0,diameter,exp8_network_seed49_param0_45.dat
8,sdne,0.25,4.5,0.00090543076369037421,0.00067649846166915927,0.0011343630657115892,32,200,0,diameter,exp8_network_seed4_param0_25.dat
8,sdne,0.5,10,0.002413124068776383,0.0047852849365113692,4.096320104139693e-05,32,200,0,diameter,exp8_network_seed50_param0_5.dat
8,sdne,0.5,10,0.0024860785227416192,0.0047241765590481516,0.00024798048643508651,32,200,0,diameter,exp8_network_seed51_param0_5.dat
8,sdne,0.5,10,0.001848402757729465,0.003504975980185948,0.0001918295352729817,32,200,0,diameter,exp8_network_seed52_param0_5.dat
8,sdne,0.5,10,0.0031416283706452411,0.0061084631737858639,0.00017479356750461813,32,200,0,diameter,exp8_network_seed53_param0_5.dat
8,sdne,0.5,10,0.0018224980226349452,0.0036126670677872679,3.2328977482622641e-05,32,200,0,diameter,exp8_network_seed54_param0_5.dat
8,verse,0.6,10,0.00058818651529940816,0.0010468485709451546,0.00012952445965366173,128,200,0,diameter,exp8_network_seed78_param0_6.dat
8,verse,0.6,10,0.0005171964943144077,0.00084907061955583236,0.00018532236907298303,128,200,0,diameter,exp8_network_seed79_param0_6.dat
8,verse,0.25,10,0.000801238537939378,0.0015636619608463975,3.8815115032358449e-05,128,200,0,diameter,exp8_network_seed7_param0_25.dat
8,verse,0.65,10,0.00022356361893699175,0.00027662496434026611,0.00017050227353371741,128,200,0,diameter,exp8_network_seed80_param0_65.dat
8,verse,0.65,10,0.00055775589700064331,0.00094946596288499,0.00016604583111629658,128,200,0,diameter,exp8_network_seed81_param0_65.dat
8,verse,0.65,10,0.00025205405283508948,0.00044222357700918679,6.1884528660992132e-05,128,200,0,diameter,exp8_network_seed82_param0_65.dat
8,verse,0.65,10,0.0003905747289874935,0.00072389947436903371,5.72499836059533e-05,128,200,0,diameter,exp8_network_seed83_param0_65.dat
8,verse,0.65,10,0.00068740288422734644,0.0011852568049953403,0.00018954896345935244,128,200,0,diameter,exp8_network_seed84_param0_65.dat
8,verse,0.65,10,0.00099703122441908488,0.001636049025286325,0.00035801342355184487,128,200,0,diameter,exp8_network_seed85_param0_65.dat
8,verse,0.65,10,0.00033767340544039526,0.00059965341187524215,7.5693399005548418e-05,128,200,0,diameter,exp8_network_seed86_param0_65.dat
8,verse,0.65,10,0.0005436943621380363,0.00078043944276043851,0.00030694928151563409,128,200,0,diameter,exp8_network_seed87_param0_65.dat
8,verse,0.65,10,0.00019359250003620087,0.00030587150718731286,8.1313492885088889e-05,128,200,0,diameter,exp8_network_seed88_param0_65.dat
8,verse,0.65,10,0.0002428941289889959,0.00040904807140988296,7.6740186568108822e-05,128,200,0,diameter,exp8_network_seed89_param0_65.dat
8,verse,0.25,10,0.00028924612778197522,0.00055391042730853178,2.4581828255418651e-05,128,200,0,diameter,exp8_network_seed8_param0_25.dat
8,verse,0.7,10,0.00023696870591534983,0.00027398455490383844,0.00019995285692686124,128,200,0,diameter,exp8_network_seed90_param0_7.dat
8,verse,0.7,10,0.0004629045864962121,0.00075235354168668833,0.00017345563130573584,128,200,0,diameter,exp8_network_seed91_param0_7.dat
8,verse,0.7,10,0.00030933997241341683,0.000557051615691266,6.1628329135567637e-05,128,200,0,diameter,exp8_network_seed92_param0_7.dat
8,verse,0.7,10,0.00015240676829294731,0.00014053271805985885,0.00016428081852603576,128,200,0,diameter,exp8_network_seed93_param0_7.dat
8,verse,0.7,10,0.00077317610867645823,0.0011989732547693813,0.00034737896258353531,128,200,0,diameter,exp8_network_seed94_param0_7.dat
8,verse,0.7,10,0.00067569050778829476,0.0011123668218194428,0.00023901419375714668,128,200,0,diameter,exp8_network_seed95_param0_7.dat
8,verse,0.7,10,0.0007639697720679626,0.0012818054474467088,0.00024613409668921643,128,200,0,diameter,exp8_network_seed96_param0_7.dat
8,verse,0.7,10,0.00017088208914292061,0.00024949820513317338,9.2265973152667809e-05,128,200,0,diameter,exp8_network_seed97_param0_7.dat
8,verse,0.7,10,0.00060422106107737466,0.0010089816710748033,0.00019946045107994609,128,200,0,diameter,exp8_network_seed98_param0_7.dat
8,verse,0.7,10,0.00028258070723995426,0.0004917475298396169,7.34138846402916e-05,128,200,0,diameter,exp8_network_seed99_param0_7.dat
8,verse,0.25,10,0.0010155231862499776,0.0019342169409866743,9.6829431513281071e-05,128,200,0,diameter,exp8_network_seed9_param0_25.dat
8,node2vec,0.4,2.5,0.0001269584465964523,0.00014543357193683485,0.00010848332125606973,64,200,0,diameter,exp8_network_seed32_param0_4.dat
8,node2vec,0.4,3.25,0.00013370809592163727,0.0001605532324318404,0.00010686295941143415,64,200,0,diameter,exp8_network_seed33_param0_4.dat
8,node2vec,0.4,2.25,0.00017598492542912468,0.00013282804615375235,0.00021914180470449697,64,200,0,diameter,exp8_network_seed34_param0_4.dat
8,node2vec,0.4,3,0.00012126049315038415,8.736820969344858e-05,0.00015515277660731972,64,200,0,diameter,exp8_network_seed35_param0_4.dat
8,node2vec,0.4,2.75,0.0001466101155458897,0.00014540881947458062,0.00014781141161719879,64,200,0,diameter,exp8_network_seed36_param0_4.dat
8,node2vec,0.4,2,0.00016228197454864744,0.00021571493651027665,0.00010884901258701823,64,200,0,diameter,exp8_network_seed37_param0_4.dat
8,node2vec,0.4,2.25,0.00015646502759234022,0.00016560703378969838,0.00014732302139498207,64,200,0,diameter,exp8_network_seed38_param0_4.dat
8,node2vec,0.4,2.5,0.00015261963527239344,0.00016522982722797202,0.00014000944331681484,64,200,0,diameter,exp8_network_seed39_param0_4.dat
8,node2vec,0.25,1.75,0.00022355674423979441,0.00030111666653887285,0.00014599682194071597,64,200,0,diameter,exp8_network_seed3_param0_25.dat
8,node2vec,0.45,2.75,0.000126057791889124,0.00012956623099700452,0.00012254935278124346,64,200,0,diameter,exp8_network_seed40_param0_45.dat
8,node2vec,0.45,3.5,0.000126415368698514,0.00011261169206797084,0.00014021904532905712,64,200,0,diameter,exp8_network_seed41_param0_45.dat
8,node2vec,0.45,3.75,0.00010522413751087779,0.00012318664919665396,8.7261625825101611e-05,64,200,0,diameter,exp8_network_seed42_param0_45.dat
8,node2vec,0.45,3.5,0.00014370242137660386,0.00011599192226879694,0.0001714129204844108,64,200,0,diameter,exp8_network_seed43_param0_45.dat
8,node2vec,0.45,3,0.00015535074751033497,0.00019754693571067504,0.00011315455930999491,64,200,0,diameter,exp8_network_seed44_param0_45.dat
8,node2vec,0.45,3.25,0.00014123097205997131,0.000150303682084417,0.00013215826203552561,64,200,0,diameter,exp8_network_seed45_param0_45.dat
8,node2vec,0.45,2.75,0.0001451854515822328,0.00010473761218928596,0.00018563329097517968,64,200,0,diameter,exp8_network_seed46_param0_45.dat
8,node2vec,0.45,3.25,0.0001628103469577559,0.00011354898931062133,0.00021207170460489048,64,200,0,diameter,exp8_network_seed47_param0_45.dat
8,node2vec,0.45,3,0.000133863776976357,0.00012140716509324617,0.00014632038885946781,64,200,0,diameter,exp8_network_seed48_param0_45.dat
8,node2vec,0.45,2.75,0.00014724782286572365,0.00011664826584316347,0.00017784737988828383,64,200,0,diameter,exp8_network_seed49_param0_45.dat
8,node2vec,0.25,2.25,0.0001473394816260183,0.00011366911309354825,0.00018100985015848835,64,200,0,diameter,exp8_network_seed4_param0_25.dat
8,node2vec,0.5,3.25,0.0001241031909050611,0.00014544085623163593,0.00010276552557848627,64,200,0,diameter,exp8_network_seed50_param0_5.dat
8,node2vec,0.5,3.75,0.00011683705433578539,0.000123503021460887,0.00011017108721068377,64,200,0,diameter,exp8_network_seed51_param0_5.dat
8,node2vec,0.5,3.5,0.00011514882098757232,8.7493052097944784e-05,0.00014280458987719986,64,200,0,diameter,exp8_network_seed52_param0_5.dat
8,node2vec,0.5,3.5,9.9894192247885135e-05,0.00010263382819922164,9.7154556296548633e-05,64,200,0,diameter,exp8_network_seed53_param0_5.dat
8,node2vec,0.5,3.75,0.00011253428895848229,0.00010611922659902021,0.00011894935131794438,64,200,0,diameter,exp8_network_seed54_param0_5.dat
8,node2vec,0.6,4.75,0.00010091296887020528,0.00010227752071836449,9.9548417022046076e-05,128,200,0,diameter,exp8_network_seed78_param0_6.dat
8,node2vec,0.6,4.75,0.00015058121334534264,0.00016968682590728435,0.0001314756007834009,128,200,0,diameter,exp8_network_seed79_param0_6.dat
8,node2vec,0.25,3.25,0.0001988024389749395,0.00013830868067241228,0.00025929619727746672,128,200,0,diameter,exp8_network_seed7_param0_25.dat
8,node2vec,0.65,4,0.00015189355456706816,0.00019480935397091313,0.00010897775516322317,128,200,0,diameter,exp8_network_seed80_param0_65.dat
8,node2vec,0.65,4.25,0.00010713422771431182,0.00014867921209988727,6.5589243328736377e-05,128,200,0,diameter,exp8_network_seed81_param0_65.dat
8,node2vec,0.65,4.75,0.00013017186496328944,0.00011226616705180227,0.00014807756287477661,128,200,0,diameter,exp8_network_seed82_param0_65.dat
8,node2vec,0.65,4.5,8.1076435367583816e-05,9.4474953284263909e-05,6.7677917450903723e-05,128,200,0,diameter,exp8_network_seed83_param0_65.dat
8,node2vec,0.65,4.5,0.0001110639911490406,0.00011132725619859558,0.00011080072609948561,128,200,0,diameter,exp8_network_seed84_param0_65.dat
8,node2vec,0.65,4,0.00012180507869093816,0.00015718538214554991,8.6424775236326385e-05,128,200,0,diameter,exp8_network_seed85_param0_65.dat
8,node2vec,0.65,4.25,9.5570660179972248e-05,8.1436174726616257e-05,0.00010970514563332824,128,200,0,diameter,exp8_network_seed86_param0_65.dat
8,node2vec,0.65,4.75,0.00014408170391326877,0.00016415718842607624,0.0001240062194004613,128,200,0,diameter,exp8_network_seed87_param0_65.dat
8,node2vec,0.65,4.5,0.00014931617413105306,0.00012964881537863869,0.00016898353288346743,128,200,0,diameter,exp8_network_seed88_param0_65.dat
8,node2vec,0.65,4.5,0.00013963418884424073,0.00011360588274508757,0.0001656624949433939,128,200,0,diameter,exp8_network_seed89_param0_65.dat
8,node2vec,0.25,3,0.00017980815264343887,0.00019821985554030876,0.000161396449746569,128,200,0,diameter,exp8_network_seed8_param0_25.dat
8,node2vec,0.7,4,0.00011792987423348607,0.0001172695629508013,0.00011859018551617085,128,200,0,diameter,exp8_network_seed90_param0_7.dat
8,node2vec,0.7,4.5,0.00013322225328864356,0.00017355582802269223,9.2888678554594914e-05,128,200,0,diameter,exp8_network_seed91_param0_7.dat
8,node2vec,0.7,4.5,0.00010529656503729868,0.00010025402542985379,0.00011033910464474357,128,200,0,diameter,exp8_network_seed92_param0_7.dat
8,node2vec,0.7,4,0.00013032782717232756,0.0001363852987160495,0.00012427035562860559,128,200,0,diameter,exp8_network_seed93_param0_7.dat
8,node2vec,0.7,4.5,0.00023568862789031516,0.000317499817768083,0.00015387743801254734,128,200,0,diameter,exp8_network_seed94_param0_7.dat
8,node2vec,0.7,4.5,0.00010107406270533333,9.7409126789256356e-05,0.00010473899862141031,128,200,0,diameter,exp8_network_seed95_param0_7.dat
8,node2vec,0.7,4.25,0.00011761735751772773,0.0001609400805565458,7.4294634478909655e-05,128,200,0,diameter,exp8_network_seed96_param0_7.dat
8,node2vec,0.7,4.25,0.00011731700726463565,0.00010415781078958999,0.0001304762037396813,128,200,0,diameter,exp8_network_seed97_param0_7.dat
8,node2vec,0.7,4.25,0.00015600614914753149,0.00020143672343467603,0.00011057557486038697,128,200,0,diameter,exp8_network_seed98_param0_7.dat
